Season,Episode,Line Number,Speaker,Line
5,20,28,Ted:,"Oh my God.
"
5,20,29,Ted (2030):,"Children, I swear, I remember the 12 minutes following. So I have no idea of the end of the song.
"
5,20,30,"Clint, singing:","And Mahatma Gandhi. And pancakes. Well all together! And the dragon. And you.
"
5,20,31,Barney:,"Guys, guys! Guess what Robin has done.
"
5,20,32,Barney:,"You're currently whining?
"
5,20,33,Robin:,"I know it's stupid, but... And the dragon. They are happy, you know?
"
5,20,34,Barney:,"Not as much as me, Robin. Guys, guys! Guess what Robin has done.
"
5,20,35,Barney:,"And then I just tell you guys what Robin has done, but you were there for. I must tell you the rest of the wedding. Aunt Meredith!
"
5,20,36,Ted (2030):,"Children, I can not exaggerate how horrible it is to be a single guy in his mother's second marriage.
"
5,20,37,Man:,"So, Ted, when you get married?
"
5,20,38,Male 2:,"So, Ted, when you get married?
"
5,20,39,Woman:,"You marry when?
"
5,20,40,Woman 2:,"You marry when?
"
5,20,41,Older woman:,"You marry when?
"
5,20,42,Barney:,"Robin whining during the song Clint. Oh, I've already said. The super good sister of Ted, Heather!
"
5,20,43,Ted:,"I gotta go.
"
5,20,44,Marshall:,"Wait, Ted. And your speech?
"
5,20,45,Ted:,"Inventing an emergency or anything. I... I... I'll get it.
"
5,20,46,Marshall:,"Ted, Ted, what are you doing? It is the marriage of your mother!
"
5,20,47,Barney:,"Uncle Larry, sky gods. Niagara Falls. It is empty.
"
5,20,48,Ted (2030):,"And my friends I have not seen during the next 72 hours.
"
5,20,49,Lily:,"Seriously, Ted is fine? I mean, I know that the weekend was hard, but hey... it's weird radio silence.
"
5,20,50,Robin:,"I know. His mother called such five times to ask where he was.
"
5,20,51,Barney:,"Sorry Robin. They are all out of pretzels. And I know how you're emotional. (He gives her a stack of paper towels) Shh. Leave it alone.
"
5,20,52,Robin:,"Okay! Okay, I... I cried during the song Clint.
"
5,20,53,Barney:,"She cried to the song of Clint.
"
5,20,54,Ted:,"Hi, guys.
"
5,20,55,Lily:,"Ted, where were you?
"
5,20,56,Robin:,"Is that okay?
"
5,20,57,Ted:,"Oh, that's fine. I'm in top form. Go. We'll take a look!
"
5,20,58,Marshall:,"Hey, man, you would not possibly let someone who does not like a kind of mania old driving license?
"
5,20,59,Lily:,"Yeah, but where we're going to end?
"
5,20,60,Ted:,"First, let me tell you what happened on the wedding day.
"
5,20,61,Ted:,"Watching my mother to marry, I realized how I was late in relation to it on my life. I'm just going to leave here. So I walked into my hotel room and I went on a website where I go sometimes when I have trouble sleeping.
"
5,20,62,All:,"Oh! Oh! Oh! Ted, come! Oh, my god!
"
5,20,63,Lily:,"We do not want to know what you do on the internet when you feel alone.
"
5,20,64,Ted:,"I have not spent... It is not that part of the night I was talking about.
"
5,20,65,Ted:,"I was on my favorite site for real estate auction... Come on, we all did... visit some properties on the site.
"
5,20,66,Ted:,"Guys... I just bought the house of my dreams.
"
5,20,67,Lily:,"What, are you saying that you bought the house?
"
5,20,68,Ted:,"I mean, I put an online auction and I won the next day and I was accepted. I have just finalized all the paperwork.
"
5,20,69,Barney:,"And that was fine with Blair Witch, and she tried to haggle on closing costs?
"
5,20,70,Marshall:,"Try not to laugh with you that, man.
"
5,20,71,Ted:,"So, I thought this piece would be the desktop. You see, a place just for dad. I mean, kids can come if they read a book, but no toy. This is not about to hold my love. It is rather a question of drawing a boundary.
"
5,20,72,Robin:,"Whoa.
"
5,20,73,Lily:,"Ted, you're barge. It will take years and a small fortune for it to be liveable.
"
5,20,74,Ted:,"I'm an architect. I would find a way. And if I start now, this is over so that my wife and I can move.
"
5,20,75,Barney:,"Is it in the room with us right now, Ted?
"
5,20,76,Ted:,"Okay, okay. I know. I have not found Ms. Mosby yet, but I will get it. Knock on wood.
"
5,20,77,Marshall:,"Look out, man.
"
5,20,78,Lily:,"Ted, you can not go on like this where you will make your life. It does not work like that.
"
5,20,79,Robin:,"Yeah, I agree. This is perhaps the dumbest thing you've ever done.
"
5,20,80,Barney:,"The dumbest thing that ON've ever done.
"
5,20,81,Marshall:,"Okay, well. Ted let alone a little, right?
"
5,20,82,Ted:,"Thank you.
"
5,20,83,Marshall:,"Okay? We all did stupid stuff in our lives. For example, I remember once when I put the rocket in the bathroom and tried to put them to dry in the microwave.
"
5,20,84,Robin:,"My God, you had to be completely stuffed.
"
5,20,85,Barney:,"No, it's too dumb to whether adult. It should be child when it happened.
"
5,20,86,Robin:,"Children? Why...
"
5,20,87,Barney:,"Put rockets in...
"
5,20,88,Marshall:,"Oh, my God, guys! Great new game: ""Drunk or child? ""I was what? Guess.
"
5,20,89,Lily:,"Bourre.
"
5,20,90,Robin:,"Bourre.
"
5,20,91,Barney:,"Gamin.
"
5,20,92,Ted:,"Gamin.
"
5,20,93,Marshall:,"Drum roll, please. I was... Drunk!
"
5,20,94,Barney:,"You know, I'm glad Robin have guessed. Because it is really sensitive and fragile. I talk about the times she cried during the song Clint. And while I whisper, I hope she hears me.
"
5,20,95,Robin:,"It was not me!
"
5,20,96,Lily:,"What?
"
5,20,97,Robin:,"It's not me who cried during the song Clint.
"
5,20,98,Robin:,"Are you crying?
"
5,20,99,Barney:,"I know it's silly, but... And the dragon. They are happy, you know?
"
5,20,100,Robin:,"Not as much as me.
"
5,20,101,Barney:,"I shall spin you 500 dollars if it happened to you instead of me.
"
5,20,102,Robin:,"$ 500? No worries.
"
5,20,103,Barney:,"Thank you, Robin. You saved me an explanation and an excruciating public humiliation. Guys! Guys! Guess what Robin has done.
"
5,20,104,Barney:,"Wait, you're...
"
5,20,105,Man going:,"Hi, I'm here for inspection.
"
5,20,106,Ted:,"Oh, great! I began to think that you would not come.
"
5,20,107,Man:,"Well I'm here for a while, but I think the bell does not work.
"
5,20,108,Ted:,"Hmm.
"
5,20,109,Man:,"Oh, hey! The doorbell does not work.
"
5,20,110,Barney:,"Wait, wait. You will inspect the place where now?
"
5,20,111,Ted:,"Well, yeah.
"
5,20,112,All:,"Hey! Hey! Hey!
"
5,20,113,Marshall:,"Okay! Well! Well, just remember that we all did stupid stuff in our lives, okay? For example, once I tried to cycle on an extension ladder to a roof of a two-story house. The only question is I was a kid or drunk? Drum roll, please.
"
5,20,114,Marshall:,"I was...
"
5,20,115,Mother:,"Marshall is dead! Marshall died!
"
5,20,116,Marshall:,"A kid! Mom, are you? You always make a fuss about nothing.
"
5,20,117,Ted:,"Hey, check the porch, huh? Go. I will put a gate there.Every Sunday here, it'll be a huge party sausage.
"
5,20,118,Marshall:,"Hmm... sausage party?
"
5,20,119,Ted:,"Burgers, burgers will be made.
"
5,20,120,Lily:,"Ted, stop that. You can not keep this house. This is a huge mistake.
"
5,20,121,Ted:,"Lily, listen to me. I had a plan, right? A woman, a house, children, and it turned out that the universe is really sh1t to what is the wife and children. So what is the thing I can control? The house I bought. It's not a huge mistake.
"
5,20,122,Marshall:,"Exactly. Now, I currently drive the car of my brother in the opposite direction on I-94. Now that was a big mistake. I was... a kid.
"
5,20,123,Robin:,"Wow, Barney. You've been crying about this guy or what?
"
5,20,124,Man:,"Yeah, you have leaky pipes. But on the bright side, the pond in your basement drowned rats the biggest and slowest.The others, well... They go by.
"
5,20,125,Lily:,"You see, you should have waited to see all the problems that home.
"
5,20,126,Ted:,"You can always have problems with any decision, but you can not let that stop you. First day in college, Marshall knew he wanted to spend his life with you. And if someone was there to contradict his decision?
"
5,20,127,Marshall:,"I know this is our second hot date but, Lily Aldrin, I will marry you.
"
5,20,128,Man:,"Not so fast. (He brings Lily in the room) was some form of problem here. These hips are not suitable for a baby Eriksen.And that thing she does not have the right filter. This is a maintenance problem that never leave. And I know you think like this gothic look now. But basically, you've always imagined with a Spanish style? I would recommend you take a look at the options in the lease.
"
5,20,129,Ted:,"But Marshall took the risk, and that's the best thing that ever happened to you both.
"
5,20,130,Barney:,"It was Robin! ""What! ""Yes, it was Robin who cried at the song Clint! But she said... I know what she said. But that's not what she wanted you to know.
"
5,20,131,Robin:,"Look, Barney, I support most all these jokes about me crying. And if I claim to prove it was you who was crying, that you would not be a problem?
"
5,20,132,Barney:,"Of course.
"
5,20,133,Robin:,"I made a mistake in letting you go, right? Your pen1s is huge.
"
5,20,134,Lily:,"Boy, you've almost had us still.
"
5,20,135,Marshall:,"You're always a little too far.
"
5,20,136,Barney:,"sh1t.
"
5,20,137,Man:,"Well, good news. I think we all will soon be out of here.
"
5,20,138,Ted:,"Really?
"
5,20,139,Man:,"Yes, I ended up downstairs and outside. Now, I could continue to look and see what I could do except black mold, bearing walls damaged, frayed electrical son, lead paint, water damage, fire damage, sun damage, off the cares, the floor is rotting... Oh, look at that, not termites. The chimney cracked, bats, rats, spiders, raccoons, the tramp, the gutter parts, the old fuse box, paint the kitchen which is not bad, but really swear the plates with the plans working. Or I could advise you not to buy this miserable house Guantanamo Bay, and suggest you break all by before a wind blowing through all son of bitches from here.
"
5,20,140,Ted:,"And if I had already bought the son of a bitch?
"
5,20,141,Man:,"I'll see at the top if all goes well.
"
5,20,142,Marshall:,"He said he had found a tramp?
"
5,20,143,Ted:,"Ok, yes. There are problems. But I see this house as I know it can be. I see a swing on the tree outside. I see a crown on the front door at Christmas. I see a barbecue outside on the patio or I would make Barbec every weekend. I see a life I know I can be here.
"
5,20,144,Barney:,"I see a complaint.
"
5,20,145,Man:,"Found termites.
"
5,20,146,Robin:,"Hey, good, good news is that the inspector has killed some cockroaches at the time of impact.
"
5,20,147,Lily:,"Oh, stay there. Huge hole on the second floor. I just want to be sure the report is accurate.
"
5,20,148,Ted:,"You were right. It was a huge mistake. It's just that... the world is changing, but me... You have a flat 'for years. It's getting serious between Robin and Don. Barney, perhaps this is a new tie?
"
5,20,149,Barney:,"Thank you. My God.
"
5,20,150,Ted:,"Now my mother remarried. I... I'm exactly the same spot 5 years ago. I'm tired. I'm... I'm ready for life that goes with this house.
"
5,20,151,Barney:,"OK, buddy. Sometimes people make bad decisions in life. Like your mother.
"
5,20,152,Ted:,"What do you mean?
"
5,20,153,Barney:,"Ted, as you know, I've always been really, really addicted to your mother.
"
5,20,154,Ted:,"Please, stop.
"
5,20,155,Barney:,"Actually, Virginia and I spent a special time in 2006.Before Clint.
"
5,20,156,Ted:,"What are you talking about?
"
5,20,157,Barney:,"I wanted to be your father!
"
5,20,158,Ted:,"What does that mean?
"
5,20,159,Barney:,"Do not answer me, young man. That's why I cried at the song of Clint. Because that b*st*rd stole your mother. And now all that remains for me... is the memory of the drop at the airport.
"
5,20,160,Barney:,"And that's how you got the pin? Incredible. You... So... here we go.
"
5,20,161,Virginia:,"Here we go.
"
5,20,162,Barney:,"It is a good time. Not much traffic...
"
5,20,163,Virginia:,"Oh, I love this song.
"
5,20,164,Barney:,"Is it true? Hmm. I can... Listen... Ted's mother. I... I should really...
"
5,20,165,Virginia:,"Your pen1s is huge.
"
5,20,166,Marshall:,"Again?! One too many!
"
5,20,167,Barney:,"Okay, that's good. Well, I invented the last, but everything else, I swear it was true. Come on, man. Your mother is a cougar.
"
5,20,168,Robin:,"Wait, I thought you said that a cougar could not be more than 50 years.
"
5,20,169,Barney:,"Okay, this is a Mellencamp.
"
5,20,170,Ted:,"Guys, I'm in trouble. I mean, the best I can do is to improve the house and sell the property with great losses.
"
5,20,171,Lily:,"Listen, Ted... Usually in life, when you make a huge mistake, you must learn to live with. But how many times you got the chance to take a mass break out and all?
"
5,20,172,Ted:,"It's silly.
"
5,20,173,Barney:,"Your mother and I were at second base.
"
5,20,174,Ted:,"Thank you Lily. It was fantastic.
"
5,20,175,Lily:,"A Ted Mosby, owner, friends, and if he can rent it, Slumlord.
"
5,20,176,Ted:,"There... there is one last thing I should do.
"
5,20,177,Ted (2030):,"And my friends have not seen during the next 72 hours.
"
5,20,178,Robin:,"It was our turn.
"
5,20,179,Ted:,"Hi.
"
5,20,180,Virginia:,"Ted, what are you doing here?
"
5,20,181,Ted:,"I have not been able to make your speech. I was selfish and I freaked out and I'm so sorry, so... and here... ""A hand sign for the Dj? Dee made the sign... ""I pass. ""Mom, I love you, and I've never seen him so happy with Clint. And Clint, welcome in the family... what you both is what I'd really like to have someday. But in the meantime, health to you both. I love you. ""
"
5,20,182,Virginia:,"Ted... I'm so there... cooked. I'm 60% sure only that you're there before me. But if you're here, I love you. And you're the best son a mother could have.
"
5,20,183,Ted (2030):,"There was no reason why my mother could be with a guy like that. However, as you know children, be with Grandpa Clint was the best decision taken what did your grandmother.(Ted returns to the house he bought) Sometimes our best decisions are those that really have no meaning.
"
5,20,184,Ted:,"Hey.
"
5,20,185,Marshall:,"Hey, man.
"
5,20,186,Ted:,"How did you know that I would be here today?
"
5,20,187,Marshall:,"Robin told me. Happy Housewarming!
"
5,20,188,Ted:,"But I told you the last time I saw you I was coming home.
"
5,20,189,Marshall:,"I know what you said. I also know my best friend, Ted Mosby. Listen... for all time, all the years I have told you... ""Slow! Not go too fast with this girl! ""You've not heard a single f*cking time. Your heart is both drunk and child.
"
5,20,190,Ted:,"Please stay here with me, man.
"
5,20,191,Marshall:,"That's what I do.
"
5,20,192,Ted:,"I can... I can give you some ideas I have?
"
5,20,193,Marshall:,"Yeah.
"
5,20,194,Ted (2030):,"And, children, Marshall was right. I have not given up my dream home because that's the thing with the stupid decisions. It makes them all. But time is funny. And sometimes a little magic. It may take a stupid decision... and turn it into something sensible. For children, as you know, this house... our house is.
"
5,8,1,Ted (2030):,"Children, go out with someone for this is simple. We must be confident, good about yourself, and course of who you are. Uncle Barney was very good on this last point, although many times it was someone else.
"
5,8,2,Lily:,"You see that guy over there in diving suit? You think you're going to go talk to him?
"
5,8,3,Woman:,"No.
"
5,8,4,Lily:,"Okay. This is certainly the biggest con on this planet.
"
5,8,5,Woman:,"How do you know?
"
5,8,6,Lily:,"This is one of my best friends.
"
5,8,7,Woman:,"And the diving suit?
"
5,8,8,Lily:,"It's a long story. You see, he just break...
"
5,8,9,Ted (2030):,"There are two basic ways to behave after a breakup.Some are dedicated solely to...
"
5,8,10,Robin:,"My career. This is my new priority. From now on, more a date. The job.
"
5,8,11,Ted (2030):,"While others are dedicated solely to...
"
5,8,12,Barney:,"All women of New York. That's right, Barney Stinson is back on the market. Mother, lock your daughters. Daughters, lock your MAQACENJaR.
"
5,8,13,Marshall:,"MAQACENJaR?
"
5,8,14,Ted:,"Wait, I can find. With Mothers Who I'd like Sunset And Never Forgot.
"
5,8,15,Barney:,"You have the right answer!
"
5,8,16,Lily:,"You're not rush a little, then?
"
5,8,17,Barney:,"Since I went out with Robin there is a trick that I have not used as much as I wanted. It is... rather large, surprisingly heavy, with the skin, and it's black. My friends, this is the book of... Roles.
"
5,8,18,Barney:,"The Roles book contains all the scams, trickery, deception, underhand, cunning, nonsense, and embobinages tricks I used, or expected use, to nab the girls and do their business.
"
5,8,19,Marshall:,"You're writing another book? Stephen King was one right there.
"
5,8,20,Barney:,"It's all there. Everything, starting from the basic, like Le Bois Do Not Ca...
"
5,8,21,Barney:,"Do not drink it. I saw a guy put something.
"
5,8,22,Woman:,"What? Who?
"
5,8,23,Barney:,"This guy.
"
5,8,24,Woman:,"Thank you.
"
5,8,25,Barney:,".. Until more advanced maneuvers, such as the Ms. Stinsfire.
"
5,8,26,Women:,"Kappas, after our disciplinary hearing on obscene behavior last semester, we welcome a new housekeeper. I present to you Ms. Stinsfire.
"
5,8,27,Ms. Stinsfire:,"Hello, girls!
"
5,8,28,Marshall:,"I do not see how it could not walk.
"
5,8,29,Ted:,"What The Lorenzo Von Matterhorn?
"
5,8,30,Barney:,"Glad you asked. The Lorenzon Von Matterhorn will be my comeback on stage. Or, you know, in my bed. In fact, my bed is on a stage. I put it on a platform and installed lighting. A real production. Barney goes!
"
5,8,31,Marshall:,"And you Robin? You leave it in play? Where is your book of Roles?
"
5,8,32,Robin:,"My book? Buddy... in two volumes, right here.
"
5,8,33,Ted:,"A great book.
"
5,8,34,Lily:,"Yeah, I'm reading it.
"
5,8,35,Robin:,"So, I have told you, I take a break on that side.
"
5,8,36,Ted:,"It's going to happen.
"
5,8,37,Marshall:,"Bluntly.
"
5,8,38,Robin:,"What?
"
5,8,39,Ted:,"You'll fall in love.
"
5,8,40,Marshall:,"Very soon.
"
5,8,41,Robin:,"It's unlikely, I focus on my career, finished the rencards.
"
5,8,42,Ted:,"We play Pyramid. What people are saying just before meeting the love.
"
5,8,43,Marshall:,"Kelly Harris, a fellow law school, said... ""The law school is too hard, I want to focus on courses. ""Six months later?Married!
"
5,8,44,Robin:,"It's good but...
"
5,8,45,Ted:,"Travis Frenchroy, replacing bartender told me... ""I'm done with all these rencards. I want to concentrate on my fan fiction of Star Trek. ""Six months later... Married!
"
5,8,46,Robin:,"I answer? It's good for them...
"
5,8,47,Marshall:,"Matthew Blitz, accounting job, said... ""I will die alone.To focus as much on taxes this year. ""Six months later? PACS and plans to marry pending the enactment of the Act currently in the Senate from New York!
"
5,8,48,Ted:,"It happens, whatever you say. It is a law of nature.
"
5,8,49,Marshall:,"Judged. By nature.
"
5,8,50,Ted:,"Trust me. I would not get interested in relationships. I would not be single if I wanted to be single.
"
5,8,51,Lily:,"Okay. Are you ready?
"
5,8,52,Ted:,"Ready for what?
"
5,8,53,Lily:,"Three years ago, Shelly started working at my school.When I saw her, I said, ""It's perfect for Ted.""
"
5,8,54,Ted:,"Why do not you talk to me now?
"
5,8,55,Shelly:,"I usually hate rencards arranged but Ted looks great.
"
5,8,56,Lily:,"He is. It is so great and attentive and intelligent.
"
5,8,57,Marshall:,"Another chicken and stick to you the crown!
"
5,8,58,Lily:,"I do not see it. It must be voluntary. So, another bar?
"
5,8,59,"Ted, with chicken fingers in the mouth:","This girl is super nice with Lily!
"
5,8,60,Ted:,"Yeah she was pretty.
"
5,8,61,Lily:,"It still is. And you're ready.
"
5,8,62,Marshall:,"But you can put three times more than chicken fingers in your mouth. You know.
"
5,8,63,Lily:,"I will fix it but promise me not to do anything stupid.
"
5,8,64,Ted:,"I promise to do anything stupid.
"
5,8,65,Ted (2030):,"And I kept that promise. But just because... it never came.
"
5,8,66,Shelly:,"I know. I'm sorry, I am ashamed.
"
5,8,67,Lily:,"You should!
"
5,8,68,Shelly:,"This is the case!
"
5,8,69,Lily:,"You should! You should!
"
5,8,70,Shelly:,"This is the case, it does! This is false. I could not wait to meet Ted but I arrived at the bar an hour early and I met this great guy. Kind, serious genius.
"
5,8,71,Lily:,"And you met him at McLaren's?
"
5,8,72,Shelly:,"Just at the bar.
"
5,8,73,Lily:,"What is the name there?
"
5,8,74,Shelly:,"I should not say. And sh1t. This is Lorenzo Von Matterhorn!
"
5,8,75,Lily:,"You... dirty b*st*rd.
"
5,8,76,Woman:,"So, he got Shelly? It must have upset you.
"
5,8,77,Lily:,"Bluntly.
"
5,8,78,Lily:,"I had put aside for Ted Shelly for 3 years.
"
5,8,79,Barney:,"My hen, Ted did not miss much. She is brainy, boring, a bit boring in bed. In fact it would have been perfect for Ted.Oops! (Lily hits him) If I had known she was there for Ted, I would have obviously not done, but... given the circumstances, I think Ted would be proud of me. I managed The Lorenzo Von Matterhorn.
"
5,8,80,Woman:,"What The Lorenzo Von Matterhorn?
"
5,8,81,Lily:,"Exactly, yes.
"
5,8,82,Lily:,"What The Lorenzo Von Matterhorn?
"
5,8,83,Barney:,"Glad you asked.
"
5,8,84,Barney:,"To achieve the Lorenzo Von Matterhorn is what you need, basic knowledge in web design and a truly unique fake name. So think about your fake name right away. You? Fine.Now choose your target. (It is now at the bar) Preferably a girl with a great big... phone. (He approaches the counter Shelly installed) Yeah that's me.
"
5,8,85,Shelly:,"I know you?
"
5,8,86,Barney:,"I'm Lorenzo Von Matterhorn.
"
5,8,87,Shelly:,"You are, kind known?
"
5,8,88,Barney:,"Yes. You do not know who I am, does not it? It feels good for once. Nice to meet you...
"
5,8,89,Shelly:,"Shelly.
"
5,8,90,Barney:,"Shelly? Again, I'm Lorenzo Von Matterhorn. It is written as it is pronounced, with two ""T"". (He leaves) Then, once you leave, she takes out her phone and tries Lorenzo Von Matterhorn on the Internet. And that's when she discovers... A series of fake websites, all devoted to the incredible life of Lorenzo Von Matterhorn. A false item of business on Lorenzo, the hermit billionaire. The fake of the Explorer Club newsletter on his trip to the North Pole in an airship, a feat of imagination and challenge. The fake medical journal with a story to make you cry the doctors saying that a reduction of the pen1s is not an option. And time to return... (Barney returns to Shelly) I hate to be cheeky, but I can offer you a coffee?
"
5,8,91,Shelly:,"Yes! Please.
"
5,8,92,Barney:,"How much is a coffee today, $ 50? And here we go.
"
5,8,93,Lily:,"It's horrible. You realize you've broken her heart? She is inconsolable.
"
5,8,94,Barney:,"Why would it be inconsolable? The airship of Lorenzo will not disappear in the Arctic for a week. Sorry if this is that someone told her that it was lies.
"
5,8,95,Shelly:,"It was all lies?
"
5,8,96,Lily:,"It was all lies.
"
5,8,97,Shelly:,"The expedition in the airship?
"
5,8,98,Lily:,"Lies!
"
5,8,99,Shelly:,"The artificial island in the shape of his face off Dubai?
"
5,8,100,Lily:,"Lies!
"
5,8,101,Shelly:,"Finishing third in the contest of Laser Tag?
"
5,8,102,Lily:,"Men... Actually, that's true. I went there.
"
5,8,103,Shelly:,"You went to the Vatican?
"
5,8,104,Lily:,"Lies!
"
5,8,105,Barney:,"Oh my God! Well, I hope you are pleased with you.
"
5,8,106,Lily:,"What?
"
5,8,107,Barney:,"Thou hast broken my heart.
"
5,8,108,Lily:,"Me?
"
5,8,109,Barney:,"You! She will never trust a man. You've spoiled for Ted.Not to mention Julio Von Matterhorn, the twin brother of Lorenzo.
"
5,8,110,Lily:,"Do you believe? He says it's my fault. And by the way, Ted, I bet she go out with you again.
"
5,8,111,Ted:,"I'm thinking. Do I want to date a girl that Barney was typed?Help me for harmonies. Of course.
"
5,8,112,"All, making the chorus:","No way...
"
5,8,113,Lily:,"That must bother you a bit.
"
5,8,114,Robin:,"It's his life. These girls had it coming if they are stupid enough to be fooled.
"
5,8,115,Marshall:,"I agree. You've seen one called The Sn&aring;sa?
"
5,8,116,Woman:,"You're an astronaut?
"
5,8,117,Barney:,"Actually, I'm in a top secret government space program called Secret NASA... Sn&aring;sa.
"
5,8,118,Woman:,"Sn&aring;sa? You went to the moon and everything?
"
5,8,119,Barney:,"No Moon you know, but I went on Slune.
"
5,8,120,Woman:,"The Slune.
"
5,8,121,Robin:,"If you fall in there, you break my heart, but sorry, you're sdébile.
"
5,8,122,Woman:,"So, then?
"
5,8,123,Lily:,"Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros.
"
5,8,124,Barney:,"Tours to two euros?! None of these towers is. The Tower A except two Euros.
"
5,8,125,Barney:,"I am the bassist for Tower Two Euros. And even that involves expensive hair extensions. Now, if you allow, I have to prepare for the event tonight. The I exécuterais he will not come.Glad you asked.
"
5,8,126,Barney:,"The To run it will not come, you will need the observation deck of the Empire State Building. Got it? Fine. For generations, this is the place chosen by New Yorkers for reunion with their lost lovers of view, you need to go to every girl and say, ""He will not come.""
"
5,8,127,Woman:,"What are you talking about?
"
5,8,128,Barney:,"Let it go. (He goes to another woman) He will not come.(Then another) He will not come. She's not coming? Sorry. (The woman leaves) Until... He will not come.
"
5,8,129,Woman:,"No? But we agreed. We always said we would meet again here. Tonight it. I'm an idiot.
"
5,8,130,Robin:,"I'll fetch the newspaper.
"
5,8,131,Ted:,"Or rather, look for a husband.
"
5,8,132,Marshall:,"Grave.
"
5,8,133,Robin:,"You must stop, seriously. The last thing I'm looking for now is a relationship.
"
5,8,134,Ted:,"Taking the newspaper, think to watch the ads for marriages.For yours.
"
5,8,135,Marshall:,"It's like that. Have you any idea how many times in my life when I went to look for frozen waffles frozen in vain?
"
5,8,136,Robin:,"Thousands?
"
5,8,137,Marshall:,"Millions. But when I go in search of a mirror or the remote because Lily and I had an argument and she has hidden there, whereupon I fall? Frozen waffles. It's like that. You go out to get the newspaper, but you come back with frozen waffles.And there, frozen waffles he's a guy. As long as you're there, you take it back frozen waffles? And there, frozen waffles are... frozen waffles.
"
5,8,138,"Barney, entering:","Everyone, code red! Emergency. Lock.Nobody gets out.
"
5,8,139,Robin:,"What happened?
"
5,8,140,Barney:,"I tried the he will not come, and it worked. Monstrous.You should have seen this girl.
"
5,8,141,Robin:,"I'm leaving.
"
5,8,142,Barney:,"So, we came up to me, and I go to my room to prepare the camera... lighting candles... and when I go out, nobody, paper and more roles! We all know who is responsible for that.
"
5,8,143,Lily:,"Yes, we know.
"
5,8,144,Barney:,"Al-Qaeda.
"
5,8,145,Lily:,"No, you idiot. That was me.
"
5,8,146,Barney:,"You... enfoirée dirty!
"
5,8,147,Woman:,"You have stolen the Book of Roles? So, the daughter of the Empire State Building?
"
5,8,148,Lily:,"An actress friend.
"
5,8,149,Barney:,"An actress. Of course. That explains his perfect diction and style of Drag.
"
5,8,150,Lily:,"I'm almost to the point of taking this book and put it on the net for everyone to see.
"
5,8,151,Barney:,"You would not dare.
"
5,8,152,Lily:,"No, as you stop scams and confidence tricks, deception, underhand, tricks, schemes and embobinages.
"
5,8,153,Barney:,"You did not say nonsense.
"
5,8,154,Lily:,"No more nonsense!
"
5,8,155,Barney:,"Slim.
"
5,8,156,Robin:,"Sorry to interrupt but check it out.
"
5,8,157,Ted:,"No.
"
5,8,158,Barney:,"I was abandoned at the altar.
"
5,8,159,Ted:,"Oh, my god, it's horrible. I wonder if it works.
"
5,8,160,Marshall:,"And yet this is not the worst. Do you saw My pen1s grants wishes?
"
5,8,161,Woman:,"Really? A genie comes out?
"
5,8,162,Barney:,"Only if you rub hard enough.
"
5,8,163,Woman:,"And what happens after it?
"
5,8,164,Ted:,"He starts singing and objects come alive and dance with him.
"
5,8,165,Marshall:,"It's not very well designed. This is not Ms. Stinsfire.
"
5,8,166,Woman:,"And in real life?
"
5,8,167,Lily:,"A few hours later...
"
5,8,168,Ted:,"Apparently, it will rain.
"
