Season,Episode,Line Number,Speaker,Line
2,20,145,Marshall:,"That's the worst toast I've ever heard, dude. It's totally boring.
"
2,20,146,Ted:,"Exactly. It's impossible to write a good toast with you censoring me, man. I give up. I'm just going to read that thing about Jesus and the footprints.
"
2,20,147,Lily:,"I give up, too. I don't care if my dress doesn't fit. I can't eat anymore. I-I feel like my stomach's going to explode.
"
2,20,148,Marshall:,"I know.
"
2,20,149,Ted:,"And so, Lily and I were both about to give up, but as you can all see, Lily does look beautiful in that dress, and here I am giving a toast. You know, all this time, I'd been wracking my brain trying to pick out the perfect moment to capture Lily and Marshall as a couple. But then I realized the perfect moment wasn't some needle lost in the haystack of their ten years together. The perfect Lily and Marshall moment happened two nights ago.
"
2,20,150,Ted:,"Marshall, what are you doing?
"
2,20,151,Marshall:,"Going to the bathroom.
"
2,20,152,Ted:,"In the hall?
"
2,20,153,Marshall:,"Sleepwalking?
"
2,20,154,Ted:,"You're wide awake.
"
2,20,155,Marshall:,"Robbing us?
"
2,20,156,Ted:,"Dude.
"
2,20,157,Ted (giving the toast):,"Turns out, all week long he'd been sneaking out to a hotel on 72nd, to meet Lily.
"
2,20,158,Lily:,"God, I missed you.
"
2,20,159,Marshall:,"I can't sleep without you. Hey, baby? Would you be the big spoon for a while?
"
2,20,160,Lily:,"Sure, baby.
"
2,20,161,Marshall:,"How's the weight gaining going?
"
2,20,162,Lily:,"Ugh, terribly. I'm too stressed out without you around.
"
2,20,163,Marshall:,"Well, I'm here now.
"
2,20,164,Ted(giving the toast):,"And so Lily and Marshall failed in their experiment with apartness, but they succeeded in getting Lily into her dress. You know, there really are a million things I could tell you about Lily and Marshall, but really, the only thing you need to know is that ten years into their relationship, they still couldn't spend a single night apart. May they never have to again. To Lily and Marshall.
"
2,20,165,All:,"To Lily and Marshall.
"
2,20,166,Ted (2030):,"Now, kids, the story of Lily and Marshall's wedding is a good one. No matter how perfectly you plan your... You know, wait a second, guys. I'll get to that. First, I've got to tell you what happened with Barney.
"
2,20,167,Bob:,"Rich, what is the name of our next participant?
"
2,20,168,Rich:,"Bob, it's Barney Stinson! Come on down! You're the next contestant on The Price Is Right.
"
2,20,169,Barney:,"Nooo. Oh, my God!
"
2,20,170,Bob:,"Working his way out. High-five here, high-five there. A big old hug here.
"
2,20,171,"At the apartment, all:","Oh, my God!
"
2,20,172,"At the apartment, Barney:","Yeah, I know, the camera loves me.
"
2,20,173,Bob:,"Welcome to contestant's row, Barney. Nice suit.
"
2,20,174,Barney:,"Thanks, Da... Bob.
"
2,20,175,Bob:,"Here is the next item up for bid!
"
2,20,176,Rich:,"Bob, the stylish his-and-her watches feature an 18k gold bezel and crown and stainless steel bands.
"
2,20,177,Bob:,"And Barney, what do you bid on that?
"
2,20,178,Barney:,"Um... Wrong. Wrong. Wrong. Wrong. Retail price is $1,349.99, so, since you round off, I'll say $1,350, Bob.
"
2,20,179,Bob:,"$1,350 for Barney.
"
2,20,180,"At the apartment, Lily:","So, was it $1,350?
"
2,20,181,"At the apartment, Barney:","I don't know. Was it?
"
2,20,182,"At the apartment, Barney:","Happy wedding.
"
2,20,183,Bob:,"Barney, you won that camcorder in just one second! That is impressive. I mean impressive.
"
2,20,184,Barney:,"Thank you, Bob.
"
2,20,185,Bob:,"Now, to win the computer, you're going to have to bid again, and again I will say higher or lower. And let's show the audience the price of the computer, and audience, please, do not try to help us. And the clock will start with your first bid.
"
2,20,186,Barney:,"$1 billion.
"
2,20,187,Bob:,"Lower.
"
2,20,188,Barney:,"So, I brought some photos that I thought you might like to see. This is me on my first birthday.
"
2,20,189,Bob:,"Yes, Barney. This is...
"
2,20,190,"At the apartment, Ted:","What are you doing?
"
2,20,191,"At the apartment, Barney:","Uh, spending some quality time with my dad.
"
2,20,192,Bob:,"That's very nice, but look, the clock is moving. You have only about 16 seconds. Keep bidding.
"
2,20,193,Barney:,"No, no, I want you to see this. This is great.
"
2,20,194,Bob:,"Keep bidding.
"
2,20,195,Bob:,"That, no, that's nice. That's nice. You have only five, four, three, two, one...
"
2,20,196,Barney:,"$999.
"
2,20,197,Bob:,"Nine... Barney, you got it exactly right!
"
2,20,198,"At the apartment, Barney:","Happy wedding again!
"
2,20,199,"At the apartement, Lily:","Oh, my...
"
2,20,200,Barney:,"I have to be honest, Bob. The big wheel is the only weak part of my game.
"
2,20,201,Bob:,"I'm sure you'll do just fine, son.
"
2,20,202,Barney:,"Did you just... I'm ready, Bob.
"
2,20,203,Bob:,"Do it! Do it! Here we go! He's looking for the dollar. It's going around, and around...
"
2,20,204,"At the apartment, Ted:","Oh, no, you spun it too hard.
"
2,20,205,"At the apartment, Robin:","No, he didn't spin it hard enough.
"
2,20,206,Bob:,"Here it comes, Barney. You got it! You won... But Barney... Barney, you're not through. You've won $1,000. You've won a place in the showcase. You are doing splendidly so far.
"
2,20,207,Barney:,"Thank you, would you, would you say you're proud of me?
"
2,20,208,Bob:,"Sure.
"
2,20,209,"At the apartment, Ted:","That was kind of a weird moment.
"
2,20,210,Bob:,"Very well, Barney, you have seen the first showcase. Do you want to bid on it or do you want to pass it to Millie?
"
2,20,211,Barney:,"Please, no car and an above-ground spa? Pass.
"
2,20,212,Bob:,"Millie, he has passed this showcase to you. What do you bid on it?
"
2,20,213,Millie:,"$17,640.
"
2,20,214,Bob:,"$17,640.
"
2,20,215,Barney:,"Overbid!
"
2,20,216,Bob:,"Now, let's see Showcase #2. Barney, your showcase begins with a mystery.
"
2,20,217,Barney:,"Oh, I love this.
"
2,20,218,"At the apartment, Robin:","I can't believe how excited I am right now
"
2,20,219,Bob:,"Barney, you have seen your showcase. What do you bid on it?
"
2,20,220,Barney:,"Please, please. Please. Let me. 1-8-4-2-1.
"
2,20,221,"At the apartment, Marshall:","I don't even know what we're going to do with a dune buggy, but I want it!
"
2,20,222,Bob:,"And the actual retail price of your showcase is...
"
2,20,223,Barney:,"$14,628.
"
2,20,224,Bob:,"$14,628. Millie, you are over. Too bad. Barney, you bid $18,421 on your showcase. And the actual retail price of Barney's showcase is... $18,421 exactly right! You win both showcases, Barney. Bob Barker, reminding you, help control the pet...
"
2,20,225,Barney:,"Before, before we wrap up the show, there's just something I want to say to you.... Congratulations on 35 wonderful years hosting The Price Is Right.
"
2,20,226,Bob:,"Well, thank you, Barney. Thank you...
"
2,20,227,Barney:,"Have your pets spayed or neutered.
"
2,20,228,Ted:,"Why didn't you tell him?
"
2,20,229,Barney:,"Well, it's just... If you lived your whole life thinking one thing, it would be pretty devastating to find out that wasn't true. I just don't think Bob could have handled it.
"
2,20,230,Ted:,"Bob. Yeah. Probably a good choice.
"
2,20,231,Barney:,"Anyway, on the bright side. Happy wedding again!
"
2,20,232,Ted (2030):,"And that's the story of how Uncle Barney gave Lily and Marshall a dune buggy for their wedding.
"
2,20,233,Marshall:,"Um, I thought since we're going to be apart for two whole weeks, I would sing you your night-night song. Night-night, Lily Night-night, Lily It's time to go to bed, oh, my silly, little Lily Time to rest your little head Sha-la-la-la-la Sha-la-la-la-la Come on, Ted.
"
2,20,234,Ted:,"No, it's weird.
"
2,20,235,Marshall:,"You promised.
"
2,20,236,Ted:,"Sha-la-la-la-la Sha-la-la-la-la Sha-la-la-la-la
"
2,8,1,Ted from 2030:,"And so, after six months apart, Aunt Lily and Uncle Marshall were finally back together.
"
2,8,2,Lily:,"Oh, my God. These pancakes are delicious!
"
2,8,3,Marshall:,"Yes! Thank you. Uhm, I learned how to cook while you were gone this summer.
"
2,8,4,Lily:,"Oh. Do you want to cook dinner tonight?
"
2,8,5,Marshall:,"Yeah, sure. How about pancakes?
"
2,8,6,Ted from 2030:,"And things were back to normal... Almost.
"
2,8,7,Lily:,"You may not have much range, but at least I'm marrying a guy who knows how to make pancakes.
"
2,8,8,Marshall:,"Oh, uhm...
"
2,8,9,Lily:,"I mean, uhm... Well, I... I realize that we haven't really discussed whether us getting back together means us getting married, but... I still wanna. Do you still wanna?
"
2,8,10,Marshall:,"Really?
"
2,8,11,Lily:,"Of course, I love you.
"
2,8,12,Marshall:,"No, I mean, that's how you're gonna do it? ""Do you still wanna?"" That's like the lamest proposal ever. When I did it, I got down on my knees... I don't know, I'm just saying.
"
2,8,13,Lily (getting down on one knee):,"Marshall Eriksen, will you ma...
"
2,8,14,Marshall:,"No, no, no, no, no, no.
"
2,8,15,Lily:,"What?!
"
2,8,16,Marshall:,"You can't lead with that. You got to... build up to that. You got to have, like, a little speech.
"
2,8,17,Lily:,"Do you remember your proposal to me? (She puts her hand on her eye)
"
2,8,18,Marshall:,"I had a speech prepared.
"
2,8,19,Lily:,"What do you want to hear?
"
2,8,20,Marshall:,"I don't know. I mean, you could tell me, like, about how good-looking and funny and smart I am and I've been working out lately. It might be nice for you to mention something about that.
"
2,8,21,Lily:,"Marshall... You are good-looking...
"
2,8,22,Marshall:,"Thank you.
"
2,8,23,Lily:,"Funny...
"
2,8,24,Marshall:,"Oh, thanks.
"
2,8,25,Lily:,"Smart...
"
2,8,26,Marshall:,"And a few tears wouldn't hurt.
"
2,8,27,Lily:,"Okay, would you freakin' marry me already?
"
2,8,28,Marshall:,"I'll marry you. Of course. But, uhm, until you see a ring on this finger, don't expect me to put out.
"
2,8,29,Lily:,"Yeah, right. (They kiss)
"
2,8,30,Marshall:,"I'll give you this. That was a very creative use of syrup.
"
2,8,31,Lily:,"I can't even look Mrs. Butterworth in the eye. Oh, my God. We're getting married!
"
2,8,32,Marshall:,"I know, I know.
"
2,8,33,Ted from 2030:,"It was a moment of happiness, followed of course by a moment of total panic. See, when they called off their first wedding, Aunt Lily took off for San Francisco leaving Uncle Marshall with the unfortunate task of telling his entire family.
"
2,8,34,[FLASHBACK]Marshall (on the phone):,"Yeah, so now she's gone and the wedding's off. What do you call someone who just takes off and leaves like that? What do you call that? I think that that's a little strong. I can't even believe you would use a word like that. Geez, Grandma.
"
2,8,35,Lily:,"Man, I made a big mess by canceling this wedding, didn't I?
"
2,8,36,Marshall:,"It's okay, baby. You're not just realizing that now, are you?
"
2,8,37,Lily:,"God, the idea of standing up there in front of all those people who hate my guts... Just makes me want to run off to Atlantic City and get married today.
"
2,8,38,Marshall:,"Yeah...
"
2,8,39,Robin:,"Coming up at 11:00: Are there piranhas in the East River? What you don't know... could eat you.
"
2,8,40,Marshall:,"Robin! Stop the news!
"
2,8,41,Woman:,"What the hell?
"
2,8,42,Robin:,"It's okay. They're my friends.
"
2,8,43,Lily:,"We're going to Atlantic City to elope. You got to come with us.
"
2,8,44,Robin:,"Oh, my God, that is so fantastic! I don't know if I can just leave work.
"
2,8,45,Woman:,"It's okay, Mike can read the news tonight. (To the cameraman) Hey, Mike... You can read, right?
"
2,8,46,Mike:,"Yeah, I'm the best at reading.
"
2,8,47,Robin:,"Let's go to Atlantic City!
"
2,8,48,All:,"Yeah!
"
2,8,49,Ted:,"You guys are eloping! Oh, that's fantastic. Wait, is this because there's a time crunch Uncle Ted should know about?
"
2,8,50,Lily:,"I hope not because I plan on getting hammered.
"
2,8,51,Ted:,"Guys, this sounds like so much fun, but I can't really take off work. I'm kind of important around here, you know? I'm the project manager.
"
2,8,52,Lily:,"Ted, for the rest of our lives, we are going to be telling the amazing story of how we went to Atlantic City and got married. Don't you want to be in that story?
"
2,8,53,Ted:,"Of course I do. Let's go to Atlantic City!
"
2,8,54,Marshall:,"Yeah!
"
2,8,55,Ted:,"Oh, but when we tell the story, can you leave out the part where I hesitate?
"
2,8,56,Marshall:,"You got it.
"
2,8,57,Barney:,"Hey, guys.
"
2,8,58,Ted:,"Wow. A pedicure.
"
2,8,59,Barney:,"Uh, if there were any shame in a dude getting a pedicure I don't think there would have been a feature about it in Details magazine.
"
2,8,60,Lily:,"We're going to Atlantic City to elope right now!
"
2,8,61,Barney:,"Oh, congratulations, Lily. Marshall, you're getting married? What the hell?
"
2,8,62,Marshall:,"So are you in or not?
"
2,8,63,Barney:,"Hell, yeah, I'm in! Just... I'm almost done.
"
2,8,64,Marshall:,"No, we got to get going to the...
"
2,8,65,Lily:,"Well, actually, I mean... It is my wedding day, and since we're here...
"
2,8,66,Ted from 2030:,"So we all got a pedicure and then headed down... to Atlantic City.
"
2,8,67,Lily:,"Wow. Look at this place. I guess I'll have my pick of something old.
"
2,8,68,Marshall:,"And something blue. Somebody should really check on this lady.
"
2,8,69,Barney:,"Ah, A.C., always in decline, never hitting bottom. It's good to be back, old friend.
"
2,8,70,Ted:,"You been here before?
"
2,8,71,Barney:,"Oh, uh, once or twice.
"
2,8,72,Chinese 1:,"Barney!
"
2,8,73,Barney:,"Ah, good to see you, too. Three times, maybe.
"
2,8,74,Lily:,"The wedding chapel... This is it. Are you ready to do this?
"
2,8,75,Marshall:,"I'm ready. Let's get married.
"
2,8,76,"Barney, Ted and Robin:","Yeah.
"
2,8,77,Lily:,"Oh, crap. I don't have a veil. I'm a bride, I can't get married without a veil. And a bouquet. I need a veil and a bouquet. Oh, my God, we're getting married.
"
2,8,78,Robin:,"Don't worry. Relax. We'll get you a veil, honey.
"
2,8,79,Lily:,"Oh, Robin, that's a really cute outfit.
"
2,8,80,Robin:,"Oh, really? Thanks.
"
2,8,81,Lily:,"Yeah, it has to go. I'm the bride, you can't look better than me.
"
2,8,82,Robin:,"Done. (She leaves)
"
2,8,83,Lily:,"I'm going to get the bouquet. You guys get the veil. We'll meet in the chapel in 20 minutes. Ready? Break. (She leaves)
"
2,8,84,Ted:,"You guys want to go gamble?
"
2,8,85,Marshall:,"No, we got to go get the veil.
"
2,8,86,Ted:,"Or we looked everywhere, and we couldn't find one.
"
2,8,87,Marshall:,"Yeah, okay.
"
2,8,88,Barney:,"No, you guys go ahead. I'm going to find the veil. (He leaves)
"
2,8,89,Ted:,"So this is it, right? The last 20 minutes of your single life. I'm proud of you, buddy.
"
2,8,90,Marshall:,"Thanks.
"
2,8,91,Ted:,"How are you feeling?
"
2,8,92,Marshall:,"Great, a little nervous.
"
2,8,93,Ted:,"Yeah? Craps?
"
2,8,94,Marshall:,"Not that nervous.
"
2,8,95,Ted:,"No, I mean do you want to play craps.
"
2,8,96,Marshall:,"Oh, yeah, definitely.
"
2,8,97,Barney:,"Okay, I got the veil. She wasn't ready to be married. All right, let's talk bachelor party. Are we thinking full-on strip club, or should we rent a room and have a private toy show?
"
2,8,98,Ted:,"What did you just say?
"
2,8,99,Marshall:,"Barney, no.
"
2,8,100,Barney:,"Marshall, I'm your best man.
"
2,8,101,Marshall:,"You're not my best man.
"
2,8,102,Ted:,"Right here.
"
2,8,103,Barney:,"And as your best man, I have to throw you a bachelor party. That's part of being a best friend.
"
2,8,104,Marshall:,"You're not my best friend.
"
2,8,105,Ted:,"Right here.
"
2,8,106,Marshall:,"Barney, I don't have any time for a bachelor party. I've got, like, 18 minutes.
"
2,8,107,Ted:,"18 minutes...
"
2,8,108,Lily:,"Oh, good. Did you get the veil?
"
2,8,109,Barney:,"Of course.
"
2,8,110,Marshall:,"And it took us exactly 18 minutes. We went to a strip club.
"
2,8,111,Ted:,"Dude!
"
2,8,112,Barney:,"Unbelievable!
"
2,8,113,Marshall:,"We weren't there for very long. It's not like I had time to have a lap dance or anything. I got a lap dance.
"
2,8,114,Lily:,"Your last lap dance ever.
"
2,8,115,Marshall:,"Right. What?
"
2,8,116,"Robin (arriving, wearing a ""shirt boobs""):","Okay, I'm here. Right?
"
2,8,117,Ted:,"Oh, God, the things people waste money on in Atlantic City.
"
2,8,118,Robin:,"Does it smell like strippers in here?
"
2,8,119,Ted:,"That's weird, right? Marshall and Lily are getting married!
"
2,8,120,Lily:,"Hell, yeah, look at this. (She turns on her musical bouquet, playing the Wedding March)
"
2,8,121,Marshall:,"Oh, baby, this is it. Let's do this thing.
"
2,8,122,Lily:,"Hi. We're here to get married.
"
2,8,123,Woman:,"Congratulations. We offer a variety of packages to give you the special day you've always dreamed about.
"
2,8,124,Marshall:,"We don't want any of that. Just your basic quickie wedding will be fine.
"
2,8,125,Woman:,"Yeah. You know this isn't Vegas, right?
"
2,8,126,Robin:,"Well, sure. In Vegas, the casinos pump in oxygen. Here, it looks like everyone brought their own.
"
2,8,127,Ted (looking at Robin's shirt):,"What?
"
