Season,Episode,Line Number,Speaker,Line
6,20,69,Ted:,"Hey, Barney, there's a bunch of models in the lobby, and the gossip is one of them is really a dude. You want to play ""Who's Hot and Who's Scott?""
"
6,20,70,Barney:,"It's always the one in the turtleneck, Ted. And no, I don't want to play. Stupid Marshall-... ruined everything.
"
6,20,71,Ted:,"Oh, come on. Everything's not ruined.
"
6,20,72,Man:,"Guys, everything's ruined.
"
6,20,73,Ted:,"What? Why?
"
6,20,74,Man:,"Your girlfriend somehow got the Landmark Preservation Committee to agree to a hearing. If they declare the Arcadian a landmark, the whole project is dead. The good news is, I just got the phone number of a husky-voiced hottie in a turtleneck.
"
6,20,75,Robin:,"..so, if the Landmarks Preservation Committee sides with Zoey, your whole project goes down the tubes? You must be furious.
"
6,20,76,Ted:,"I'm furiously enjoying being challenged.
"
6,20,77,Lily:,"Why don't you admit that your girlfriend challenging your every move is getting you a little murder-suicidey?
"
6,20,78,Ted:,"Why don't you admit that Marshall quitting his job and taking an unpaid internship is killing you?
"
6,20,79,Lily:,"It's not.
"
6,20,80,Ted:,"Lily, the downside to having giant, Japanese anime eyes is that they're easy to read. And yours are screaming, ""What about my trip to Spain, deadbeat?""
"
6,20,81,Lily:,"Okay, Ted, the downside to having a woman's mouth is, your feminine pout gives away your true feelings. And yours is saying, ""Oh, Zoey, why can't I be on top just this once?""
"
6,20,82,Ted:,"We take turns! Sometimes.
"
6,20,83,Marshall:,"Hey, guys. Thanks. Hey. I just had the best first day at the NRDC.
"
6,20,84,Barney:,"I'm sorry. Sorry. Something Hershel said at work today.
"
6,20,85,Robin:,"Hershel?
"
6,20,86,Barney:,"What, don't you guys know Hershel? Didn't I tell you? Oh, he's the new lawyer who replaced Marshall at GNB. He is so awesome and funny and tall... taller than Marshall... and he knows way more laws.
"
6,20,87,Lily:,"Well, I'm glad you like your new co-worker.
"
6,20,88,Barney:,"There's no Hershel! I was just saying that to make you jealous! Why do you insist we play these games?
"
6,20,89,Marshall:,"Barney, I'm not playing...
"
6,20,90,Barney:,"Just come back to GNB already!
"
6,20,91,Marshall:,"I'm really loving my new job.
"
6,20,92,Lily:,"Oh, and I'm loving seeing you this happy.
"
6,20,93,Marshall:,"I'm so glad to hear you say that because I volunteered our apartment for a big NRDC fund-raiser tomorrow night. You're-You're cool with that, right?
"
6,20,94,Lily:,"Baby, you have my full support.
"
6,20,95,Marshall:,"Thanks, baby. (phone chirps) Oh. Ooh, I gotta go. The invitations are ready. The party's for a bunch of environmentalists, so I found a guy downtown who makes biodegradable party invitations that can also be used as toilet paper.
"
6,20,96,Barney:,"That's how I'm gonna use mine.
"
6,20,97,Robin:,"Why in the world do you care so much whether Marshall works at GNB?
"
6,20,98,Barney:,"Care? I don't care. I'm like, whatever. Marshall who? He's stupid. Hershel's way better.
"
6,20,99,Robin:,"kay, Barney, is it possible that with everything that's gone on with your dad lately, you might have some unresolved abandonment issues you're transferring onto Marshall?
"
6,20,100,Barney:,"Oh! Ugh! You are worse than my shrink. ""Barney, we have to talk about your father."" ""Barney, I'm not going to teach you how to hypnotize people. You'll only use it for evil."" ""Barney, I am not going to conduct a couples session ""between you and this woman. She's obviously a prostitute."" I don't need this!
"
6,20,101,Ted:,"Ah, Lily Aldrin, half of the world's most perfect couple! I was thinking about that woman's mouth comment, and I have three good comebacks. One: your mom didn't seem to mind it last night on her...
"
6,20,102,Lily:,"Okay, look, Ted, I need a favor. Would you mind driving out to Kennedy with me to pick up this famous ecologist for Marshall's fund-raiser? Apparently, he only speaks Spanish. And you speak Spanish, right? (Ted says something in spanish) Perfect. Let's go.
"
6,20,103,Barney:,"Hey, Marshall, it's me. Listen, I know I've been kind of a jerk about your leaving GNB. I just wanted to call and say I'm sorry. No apologies necessary. We're good. Good. Um, hey, any chance you might maybe... I don't know... if you're not busy, uh, want to have lunch today?
"
6,20,104,Marshall:,"Oh, buddy, I'd love to, but I can't.
"
6,20,105,Barney:,"Oh, that's cool. No biggie. Another time.
"
6,20,106,Robin:,"(Robin is standing at the door) Oh, my God!
"
6,20,107,Barney:,"How long have you been there?
"
6,20,108,Robin:,"You don't remember?
"
6,20,109,Robin:,"Hey. I was in the neighborhood. I just wanted to check in on you. You seemed, um, you seemed really upset the other day.
"
6,20,110,Barney:,"Oh, no, I'm fine.
"
6,20,111,Robin:,"Okay. Well, um, you want to go grab some lunch?
"
6,20,112,Barney:,"ure. Hey, are you okay if I invite Marshall to join us?
"
6,20,113,Robin:,"Yeah.
"
6,20,114,Barney:,"ight. So, um... Chinese?
"
6,20,115,Ted:,"You know, just because Zoey and I are a different kind of couple than you and Marshall doesn't make us a worse couple.
"
6,20,116,Lily:,"You're right. I-If you and Zoey are happy, then who am I to judge? I'm so sorry.
"
6,20,117,Ted:,"Oh, my God, is that how support feels? It's so warm and wonderful. Oh, Lily, I've been so unhappy.
"
6,20,118,Lily:,"But I thought you liked being challenged.
"
6,20,119,Ted:,"Nobody likes being challenged! Couldn't she agree with me just once, even on something little, like... like what movie to see or-or what topping to get on our pizza or... oh, I don't know, my lifelong dream of building a skyscraper in New York City?!
"
6,20,120,Lily:,"Well, in her defense, hamburger pizza, Ted? What are you, 12?
"
6,20,121,Ted:,"You were right, Lily. I mean, Zoey's great, but... sometimes I do wish we were a little more like you and Marshall. There he is. Here we go. (Ted says some incomprehensible things in spanish)
"
6,20,122,Man:,"I'm sorry. I don't speak... whatever it is you're speaking.
"
6,20,123,Ted:,"Um, he speaks perfect English.
"
6,20,124,Lily:,"Yeah, I-I know.
"
6,20,125,Ted:,"Then why did you ask me to come?
"
6,20,126,Lily:,"So you can drive him to the fund-raiser. Supporting Marshall this much is driving me crazy. I'm going to Spain-- my flight leaves in 45 minutes. Adios, muchacho.
"
6,20,127,Ted:,"W-Wait, what do you mean you're going to Spain?
"
6,20,128,Lily:,"You were right. If I hear myself say ""Baby, you have my full support"" one more time, I swear I'm gonna murder someone!
"
6,20,129,Ted:,"What are you gonna tell Marshall, huh? And when are you coming back?
"
6,20,130,Lily:,"I honestly haven't thought it all the way through, and I don't intend to. All I know is that I'm a ticking time bomb, and if I don't do something for me right away, I swear I'm gonna explode!
"
6,20,131,Ted:,"Wow, tha... that's an evocative metaphor to use for your nonthreatening, totally patriotic emotions. U.S.A.! Okay, Lily, I get it.
"
6,20,132,Lily:,"Marshall's been asking a lot lately.
"
6,20,133,Ted:,"But the thing to do is-is tell him you've had enough.
"
6,20,134,Lily:,"I've never been good at that. And now, ever since his dad died, I-I feel like it's my job to just be fine with everything. But I'm not. I'm not fine that he volunteers our apartment for a giant fund-raiser and that he's not thinking about how we're gonna pay any of our bills and that, apparently, we've given up on trying to have kids.
"
6,20,135,Ted:,"Lil...
"
6,20,136,Lily:,"Look, I'm sorry, Ted, I just, I gotta do this. (Lily leaves)
"
6,20,137,Man:,"My bag? Oh, no. I got it.
"
6,20,138,Barney:,"There's nothing to talk about.
"
6,20,139,Robin:,"You trashed your office today. I mean, you obviously have some deep feelings you're not confronting. And I think they're about your dad.
"
6,20,140,Barney:,"I don't want to talk about it, okay?
"
6,20,141,Robin:,"Why not?
"
6,20,142,Barney:,"Because I don't. And why am I explaining this to you? You're the most secretive person I know. You never tell anybody anything.
"
6,20,143,Robin:,"I've never... told anyone this before. Um... I was 16. I was awakened around midnight by the sound of my father arguing with his business partner, Andy Grenier. As things grew heated... I watched my father's hand slowly coil around the heavy antique clock on his desk. The sun was just starting to rise over the bramble orchard as we packed the fresh earth down with the flats of our shovels. My dad and I got our stories straight. We walked back to the house in silence and... haven't talked about it since. But sometimes... on a still night... you can still hear that clock, ticking... ticking... (quietly): ticking.
"
6,20,144,Barney:,"That's... the most harrowing story I've ever heard. Is it true?
"
6,20,145,Robin:,"No. But it did get you to drink three scotches, which is why you're ready to spill your guts.
"
6,20,146,Barney:,"Fine! The reason I'm upset about Marshall leaving GNB is... is...the meatball sub.
"
6,20,147,Robin:,"Huh?
"
6,20,148,Barney:,"It all started months ago in the GNB commissary. It was Meatball Sub Day.
"
6,20,149,Barney:,"Oh, how I used to love Meatball Sub Day. And then, the most humiliating moment of my life.
"
6,20,150,Marshall:,"Hey, buddy, I think you got a tiny little bit of marinara sauce on your tie there.
"
6,20,151,Barney:,"I plotted my revenge for weeks. But nothing seemed right. Then it hit me. The answer was so elegant and simple-- an exploding meatball sub. For months, I experimented. More... marinara sauce. Finally, the sub was perfected. The plan was in place. The snare was baited. And then...
"
6,20,152,Barney:,"..he quit, Robin, he quit! It's Meatball Sub Day today, which is why I wanted Marshall to come over and have lunch. But no. All that work wasted. (quiet sobbing) You want to make God laugh, tell him your plans, right?
"
6,20,153,Robin:,"What is wrong with you?
"
6,20,154,Marshall:,"Hey, Professor Rodriguez, thank you so much for coming.
"
6,20,155,Prof. Rodriguez:,"Oh, my pleasure. I have to use the restroom. Do you have some extra invitations?
"
6,20,156,Marshall:,"Right over there. Enjoy. Hey. Hey, thanks for picking him up.
"
6,20,157,Ted:,"Yeah, absolutely. Um, listen, something happened at the airport. Um...
"
6,20,158,Marshall:,"What?
"
6,20,159,Ted:,"Well, we got there, and, uh, Lily...(sighs) Lily...
"
6,20,160,Lily:,"Marshall, hey. Sorry, I, uh, I had to park and-and grab some ice. Sorry.
"
6,20,161,Marshall:,"Oh, thanks, babe. You would not believe how much this one has done to help throw this party, Ted. I don't know how she does it. Can't be easy, huh, Lil?
"
6,20,162,Lily:,"Yeah. Listen, Marshall, I-I need to talk to you about something.
"
6,20,163,Marshall:,"No, you know what? Me, too. Um... I want to thank you for being so supportive of me in all this. I've been at the NRDC for less than a week, and I've already done more to be proud of than in two years at GNB. I can't believe how good it feels. But now, it's time for me to find a way to help the Earth and get paid for it, because I can't put that burden entirely on you. So, starting tomorrow, I'll look for something with a paycheck. What do you think?
"
6,20,164,Lily:,"Baby, you have my full support.
"
6,20,165,Zoey:,"Ted.
"
6,20,166,Ted:,"Hey! What are you doing here?
"
6,20,167,Zoey:,"This is really important to Marshall, so I came to show my support.
"
6,20,168,Ted:,"This you can be supportive of?!
"
6,20,169,Zoey:,"What is that supposed to mean?
"
6,20,170,Ted:,"I have the chance to build a skyscraper in the best city on Earth, and who's the one leading the charge to kill that dream? My girlfriend!
"
6,20,171,Zoey:,"Whoa, whoa, whoa. What about my lifelong dream of not seeing every beautiful building in Manhattan bulldozed?
"
6,20,172,Ted from 2030:,"And in that moment, I realized, though I really cared about Zoey, I couldn't do this for the next 50 years. I had to break up with her. But then... Kids, some couples always support each other, and some couples always challenge each other, but is one really better than the other? Yes. Support is better. Way better. But I'd have to learn that the hard way.
"
6,20,173,Lily:,"You're too young. This isn't fair.
"
6,20,174,Marshall:,"We're not going anywhere, buddy. We're gonna stay here right till the end.
"
6,20,175,"Barney, weakly:","Thank you, Marshall. (coughs weakly) Marshall... can I ask one final favor, my friend?
"
6,20,176,Marshall:,"Yes, of course, of course... anything.
"
6,20,177,Barney:,"Eat this meatball sub.
"
6,20,178,Marshall:,"Wh-Where'd you get a meatball...
"
6,20,179,Barney:,"I don't have much time!
"
6,20,180,Marshall:,"Okay, yes, yes, of course. Of course. Does this have some sort of special meaning?
"
6,20,181,"Barney, with a mean laugh:","I'm not sick, you idiots! I've racked up $30,000 of uninsured medical bills for symptoms I don't even have. Totally worth it! You should see the look on your face. Oh, wait, you can't-- 'cause it's covered in marinara sauce!
"
6,20,182,Ted:,"Uh, Barney, you got a little marinara on your pajamas.
"
6,8,1,Ted from 2030:,"Kids, one morning in 2010, I opened the newspaper only to discover an op-ed written by Zoey Pierson. You remember Zoey.
"
6,8,2,Zoey:,"Key Ted Mosby's car.
"
6,8,3,Ted from 2030:,"In those four column inches, she railed against me and my company, GNB, for wanting to tear down a beautiful old building: The Arcadian. And as if that wasn't bad enough, the piece ran on a Saturday, which as you both know, is Dad's crossword day.
"
6,8,4,Ted:,"She ruined crossword day! I can't believe this. She singles me out by name. Calls me a ""fat cat."" Me and my ""fat-cat friends."" We're not fat cats.
"
6,8,5,Barney:,"Exactly. I say, Marshall, my good man, how's my bow tie?
"
6,8,6,Marshall:,"Impeccable, old bean. To industry!
"
6,8,7,Barney:,"Ah, bully!
"
6,8,8,Ted from 2030:,"Okay, that night we weren't entirely un-fat-catty. You see, every year the Natural History Museum holds its Autumn Spectacular. It's attended by some of the most powerful and important people in New York, and, thanks to Goliath National Bank... us.
"
6,8,9,Marshall:,"Look at us, huh? In tuxedos? Can you imagine if our college selves saw us like this?
"
6,8,10,Ted:,"They'd pelt us with their Phish bootlegs.
"
6,8,11,Marshall:,"Yeah, we were pretty anti-establishment back then. Oh, God, remember Russell?
"
6,8,12,Marshall:,"Nice monkey suit, Russell.
"
6,8,13,Russel:,"Come on, guys.
"
6,8,14,Marshall:,"Oh, I'm sorry, I can't hear you with that corporate noose around your neck. And don't even try showing up to the drum circle this weekend.
"
6,8,15,Ted:,"Oh, hey. You guys seen Russell? I'm supposed to drive him to his mom's funeral.
"
6,8,16,Robin:,"I wish I knew you guys back then. You know why? Because you can't kick a story in the nuts.
"
6,8,17,Lily:,"Hey, we're still those people. One of these days, Marshall's going to quit his job and go to work for the NRDC, and save the world, right, baby?
"
6,8,18,Marshall:,"Absotively. But let's just remember, I mean, nobody's the same as they were in college. You know, it's like, I wear a suit to work every day.
"
6,8,19,Lily:,"Well, yeah, but you wear it ironically, like Ted's fanny pack.
"
6,8,20,Ted:,"Next time we go to Great Adventure, you're carrying your own sunblock.
"
6,8,21,Lily:,"Ooh! I love this exhibit. One time when I was a kid, this room was closed for cleaning, so I snuck under the rope.
"
6,8,22,Everyone:,"Ooh.
"
6,8,23,Barney:,"Wow, that's pretty cool. When I was a kid, I knocked down the blue whale.
"
6,8,24,Marshall:,"Okay, the giant blue whale hanging from the ceiling?
"
6,8,25,Barney:,"I was six. My uncle Jerry brought me here for the day. He said, ""Don't touch anything"". To a kid. That's like someone telling us ""Don't look at that girl's perky and impossibly symmetrical knockers.""
"
6,8,26,Everyone:,"Ooh.
"
6,8,27,Robin:,"Not bad.
"
6,8,28,Barney:,"So, naturally, I snapped the rib off a triceratops, blahbity-blahbity-blue, I knocked down the whale. I'm surprised security didn't stop me on the way in.
"
6,8,29,Robin:,"Well, I'm sure they don't remember. I mean, it's been like 30 years since that completely made-up story didn't happen.
"
6,8,30,Barney:,"It happened. And these people don't forget. This is not the Natural Stuff That Happened No More Than Five Minutes Ago Museum. Huh?
"
6,8,31,Arthur:,"Marshall, Barney, there you are. I want you to meet an old friend of mine from Exeter, George Van Smoot.
"
6,8,32,George:,"But you can, and should, call me The Captain.
"
6,8,33,Marshall:,"The Captain?
"
6,8,34,Barney:,"The Captain?
"
6,8,35,Arthur:,"Back in school we met during a production of Guys and Dolls. The Captain was Nathan Detroit to my assistant stage manager. Marshall and Barney here, are the future of Goliath National Bank.
"
6,8,36,George:,"Well, ahoy.
"
6,8,37,Barney:,"Ahoy.
"
6,8,38,Marshall:,"Ahoy, The Captain.
"
6,8,39,Arthur:,"The Captain pretty much paid for this entire shindig.
"
6,8,40,George:,"Please, enjoy yourselves, have fun, but don't touch anything.
"
6,8,41,Marshall:,"Thank you, The Captain.
"
6,8,42,Barney:,"Challenge accepted.
"
6,8,43,Lily:,"Wow. ""The future of Goliath National Bank""?
"
6,8,44,Marshall:,"I know, it's so, uh... You know, I totally forgot to tell you, but, um, the other day, Arthur offered me a five-year contract.
"
6,8,45,Lily:,"Oh, well, don't turn him down here in public. I broke up with Scooter at the prom. Right before the picture, too.
"
6,8,46,Lily:,"So whatever you do, don't tell him here tonight, 'cause...
"
6,8,47,Marshall:,"I think I'm going to say yes.
"
6,8,48,Barney:,"Ah, that's the stuff.
"
6,8,49,Robin:,"I didn't realize you were small potatoes. And to be clear, I am referring to your testicles.
"
6,8,50,Barney:,"Impressive. Try this on for size.
"
6,8,51,Robin:,"You want to dance? Let's dance.
"
6,8,52,Barney:,"I live for the dance.
"
6,8,53,Robin:,"Get... your other hand... off my ass.
"
6,8,54,Barney:,"Sorry, sorry.
"
6,8,55,Lily:,"What do you mean, you're going to say yes?
"
6,8,56,Marshall:,"I-I want to keep working at GNB.
"
6,8,57,Lily:,"But I thought that you...
"
6,8,58,Ted:,"Guys, guys, guys? Architecture fun fact: If you stand right here, and you whisper, a person all the way across the other end of the room hears it like you're standing right next to them. It's one of the most sophisticated pieces of acoustical design in the world. Watch. (whispers): Diarrhea. Right? Right?
"
6,8,59,Lily:,"But a five-year contract. I thought you hated GNB.
"
6,8,60,Marshall:,"Look, I don't hate all of it. Tonight's fun. Take a look around. I mean, this is pretty high-class.
"
6,8,61,"Ted, whispering:","Poo-poo. Poo-poo platter.
"
6,8,62,Ted:,"Zoey? Well, well, well.
"
6,8,63,Zoey:,"You have got to be kidding me.
"
6,8,64,Ted:,"So, what are we protesting tonight? Rising cost of jet fuel? The government's oppressive top hat and monocle tax?
"
6,8,65,Zoey:,"And what are you doing here? Oh, right. Beautiful old building... you're here to knock it down. Can I finish my drink first?
"
6,8,66,George:,"Darling, there you are.
"
6,8,67,Zoey:,"Ted, this is my husband.
"
6,8,68,Ted:,"Yeah, old stuff's great.
"
6,8,69,Robin:,"Mmm. Ah, this Scotch is good. How's your drink?
"
6,8,70,Barney:,"This is ridiculous. We are two grown adults standing among the greatest collection of natural artifacts in the Western hemisphere, and look at what we're doing.
"
6,8,71,Robin:,"You're right.
"
6,8,72,Barney:,"Want to go touch a bunch of stuff?
"
6,8,73,Robin:,"Yeah, I do.
"
6,8,74,Ted:,"So, Captain. How'd you get that name, anyway?
"
6,8,75,George:,"Gave it to myself. A real man chooses his own name.
"
6,8,76,Ted:,"Well, pleased to meet you, Captain. I'm Galactic President Superstar McAwesomeville.
"
6,8,77,Zoey:,"This is Ted.
"
6,8,78,George:,"Capital. Honey, I may cut out early. I have to go check up on the boat.
"
6,8,79,Ted:,"The boat? There's a boat? You must tell me about this boat, Captain.
"
6,8,80,George:,"Well, she's an 85-foot sloop.
"
6,8,81,Ted:,"She!
"
6,8,82,George:,"Do you like boats? Does the sea call to you like it calls to me?
"
6,8,83,Ted:,"Yes. The sea is all like, ""Ted, come hang out.""
"
6,8,84,George:,"I like Galactic President Superstar McAwesomeville. You're coming on the boat sometime. Stepping off.
"
6,8,85,Ted:,"Man, I wish me and my dad were as close as you guys are.
"
6,8,86,Zoey:,"Oh. You want to make this personal? Okay. Destroy Ted Mosby. Now it's personal.
"
6,8,87,Ted:,"No, if I wanted to make it personal, I'd call you a bored little trophy wife who likes to play activist when the shops on 5th Avenue are closed.
"
6,8,88,Zoey:,"You're going down.
"
6,8,89,Ted:,"Down where? To the yacht club? Oh! I would love to. W-w-wait. I'm half Jewish, will that be a problem?
"
6,8,90,Lily:,"So what about becoming an environmental lawyer? What about saving the world?
"
6,8,91,"Ted, whispering:","Wieners.
"
6,8,92,Marshall:,"That was a great dream. But we have a mortgage, and we're trying to have kids. We're grown-ups now, Lily.
"
6,8,93,Ted:,"Wieners and gonads.
"
6,8,94,Lily:,"What would College You say if he heard what you were saying right now?
"
6,8,95,Marshall:,"Honestly? Probably something pretentious, and pseudo-intellectual, like...
"
6,8,96,Ted:,"Boogers.
"
6,8,97,Marshall:,"We all change, Lily. You know, you don't spell ""women"" with a ""Y"" anymore. And I'm okay with that. And you need to be okay with the fact that I may never become an environmental lawyer.
"
6,8,98,Lily:,"So how long have you felt this way?
"
6,8,99,Marshall:,"Honestly? Since my first day at GNB.
"
6,8,100,Ted:,"Hershey squirts.
"
6,8,101,Robin:,"Hey. How do you like my date's tux? Ooh! Uh, a-thank you! Oh, none for him. He's stuffed.
"
6,8,102,Ted:,"Oh! Zoey! There you are. Oh, my God. You have a monocle. Is this real? Is this really happening?
"
6,8,103,Zoey:,"Can you excuse us for a moment? Let's go for a walk.
"
6,8,104,Ted:,"Good luck killing James Bond. (Zoey takes Ted away) Are we allowed in here?
"
6,8,105,Zoey:,"What do you want from me?
"
6,8,106,Ted:,"I want my crossword day back. Okay? Go live your perfect little life, and leave me the hell alone.
"
6,8,107,Zoey:,"My life isn't perfect.
"
6,8,108,Ted:,"Oh, please, what's your biggest problem? Having to sail back to the marina because the Captain's all out of white Zin? Oh. Great. Now you're crying. Like that's going to get my sympathy.
"
6,8,109,Ted from 2030:,"It did.
"
6,8,110,Lily:,"You've known about this for two and a half years? So every time you've talked about wanting to be an environmental lawyer since then, that was a lie.
"
6,8,111,Marshall:,"Technically, I never lied. You asked me questions, and I responded with made-up words.
"
6,8,112,Lily:,"What?
"
6,8,113,Lily:,"So, you'll probably quit GNB in a couple years, right?
"
6,8,114,Marshall:,"Affirmatootly.
"
6,8,115,Lily:,"And become an environmental lawyer?
"
6,8,116,Marshall:,"Yepskerdoodles.
"
6,8,117,Lily:,"Hey, by the way, do you like this scarf?
"
6,8,118,Marshall:,"Posititochadochmecochepopocha.
"
6,8,119,Marshall:,"Lawyered.
"
6,8,120,Lily:,"Okay, that's also a made-up word.
"
6,8,121,Marshall:,"Okay. Lily, what do you want from me? I want you to be the person I fell in love with.
"
6,8,122,Barney:,"Niled it.
"
6,8,123,Museum guard:,"Excuse me.
"
6,8,124,Barney:,"Thank God you're here. She's been messing with the exhibits.
"
6,8,125,Zoey:,"I got married when I was 22 to a man who calls himself The Captain.
"
6,8,126,Ted:,"He seems like a good guy. He wears those red pants.
"
6,8,127,Zoey:,"I hate boats, Ted. I do, I hate 'em. I can't be on them. I can't be near them. I can't even think about them without getting seasick. You want to know why I want to save that building? Because when I look up at The Arcadian, I see something big and solid, and right now everything else in my life just feels like I'm on a boat. I know it's crazy to care that much about a building.
"
6,8,128,Ted:,"It's not crazy at all. I'm the same way. Look, Zoey, The Arcadian should be a landmark, it should. The lion head stonework is iconic. I hate that we have to tear it down. I hate working for GNB. They're a bunch of wieners and gonads.
"
