Season,Episode,Line Number,Speaker,Line
4,20,34,Ted (2030),"Marcus Denisco worked in accounting, and it was probably the worst employee of the box.
"
4,20,35,Marcus,"I brought donuts. They are probably stupid.
"
4,20,36,Ted (2030),"But ultimately, it was called...
"
4,20,37,All,"Chow-man!
"
4,20,38,Marcus,"Who wants pork barbecue? Of course you want!
"
4,20,39,Marshall,"I love Chow-man. They can not fire him. You know what I like about Chow-man?
"
4,20,40,Barney,"It's always food.
"
4,20,41,Marshall,"It's always food.
"
4,20,42,Barney,"You see? You need it. You need that thing that makes you a man.
"
4,20,43,Marshall,"I have this thing that makes me a guy. Maybe even a guy and a half.
"
4,20,44,Barney,"Not this stuff. You know, something. Toy-like man.
"
4,20,45,Toy-Man,"Bad news. As HR, I must review the new overtime policy with you. The good news is that we will do with Wolverine's claws! (They start to play all three) Section 5A: doing overtime will no longer be paid double.
"
4,20,46,Marshall,"That's great!
"
4,20,47,Barney,"Claw tape!
"
4,20,48,Marshall,"I love Toy-man.
"
4,20,49,Barney,"You see? You need something. Youtube-like man.
"
4,20,50,Marshall,"You're right. I need something.
"
4,20,51,Barney,"But choose wisely. You want to become the horrible man Massage.
"
4,20,52,Barney,"You filled it. Grub-man has a panna cotta in his office.
"
4,20,53,"Massage man, massaging the shoulders of Marshall","Hi, dude.
"
4,20,54,Marshall,"Hi, Douglas.
"
4,20,55,Douglas,"You're so tense.
"
4,20,56,Marshall,"I was relaxed, two seconds ago.
"
4,20,57,"Douglas, Barney","You're next.
"
4,20,58,Man,"Welcome to Mosbius Designs.
"
4,20,59,Robin,"Who are you?
"
4,20,60,Man,"PJ, the assistant of Mr. Mosby.
"
4,20,61,Robin,"What's going on?
"
4,20,62,PJ,"Sorry. You do not interrupt Mr. Mosby during his hours of reflection.
"
4,20,63,"Ted, by phone at PJ interposed","Good, PJ. This is Robin. She lives here.
"
4,20,64,PJ,"Sorry for the inconvenience, sir. You need something else?
"
4,20,65,Ted,"I would not refuse a cup of coffee.
"
4,20,66,Robin,"You're right next door!
"
4,20,67,Robin,"So now Ted is assisted to do nothing.
"
4,20,68,Ted,"PJ is a great help. Install the desktop, create the Web site. And in return, I guide a young brilliant mind.
"
4,20,69,Robin,"Yes, the guide.
"
4,20,70,Ted,"I want you to go out today and... put your hands on the buildings. Okay? Sense the vibrations of the concrete. Listen to the stories that you tell the stones. And going to the cleaners.
"
4,20,71,Man,"I will. Thank you very much, Mr. Mosby.
"
4,20,72,Ted,"All right.
"
4,20,73,Robin,"This table just told me that you're an idiot.
"
4,20,74,Robin,"This idea of being a guide is to procrastinate the fact of calling customers.
"
4,20,75,Ted,"I do not procrastinate. I just want everything to be perfect, right? I have only one test.
"
4,20,76,Robin,"Okay, but PJ does not help.
"
4,20,77,Barney,"If Ted says that PJ is necessary to society, then PJ will go nowhere.
"
4,20,78,Ted,"You see? It is useful.
"
4,20,79,Barney,"PJ is a guy? PJ, this is not a hottie you f*ck?
"
4,20,80,Ted,"No, I guide him.
"
4,20,81,Barney,"A Guide. I guided a young, once. I made him my co-pilot. Then one day, he hired an assistant to work 3 meters from her room, which... Check it out... is not a hottie, proving he has never listened. You know how to call this type?
"
4,20,82,Ted,"Ted Mosby?
"
4,20,83,Barney,"Maybe. I remember more. Because for me he is dead!(He rises) PJ will receive a mail with a disruptive place, it should in any circumstances be three days and then send it to me.
"
4,20,84,Marshall,"I thought of something to become indispensable.The Ecolo-man! Everyone loves recycling, eh?
"
4,20,85,Barney,"Fired. What else you got?
"
4,20,86,Marshall,"I have others. Ties-Fun-man.
"
4,20,87,Barney,"Fired.
"
4,20,88,Marshall,"Info-Unusual-man?
"
4,20,89,Barney,"Did you know? Whether you're fired?
"
4,20,90,Marshall,"Stretch-man?
"
4,20,91,Barney,"upside down Viré.
"
4,20,92,Marshall,"The Monty-Python-man?
"
4,20,93,Barney,"We are the knights who say... You're fired.
"
4,20,94,Marshall,"Wait! I ran a simulation league baseball in school.
"
4,20,95,Barney,"Not bad. You got maybe something.
"
4,20,96,Marshall,"Great! Great! I Simulates-man!
"
4,20,97,Barney,"Actually, you'll Sports-man. We have already Simulates-man.
"
4,20,98,Man,"OK, guys?
"
4,20,99,Barney,"Hi, Frank.
"
4,20,100,Ted,"Hello? Hello, PJ. Where are you? You're never late.You're mounted on the Empire State Building? Listen to the old lady. She knows stories. Take your time. (Hangs up) Wait.""Ted Mosby House."" The call comes from within! (He opens the bedroom door and discovered Robin in bed with PJ) This is not the Empire State Building. You can not sleep with my assistant. I try to work here, me. How did that happen?
"
4,20,101,Robin,"At noon, when you go to any walk of reflection, that leaves us time to spend together.
"
4,20,102,Ted,"Inspiration... do your work.
"
4,20,103,PJ,"Each time, chief. Every time.
"
4,20,104,Robin,"Tell me, PJ, I have a question for you architecture.Ted's ass what taste?
"
4,20,105,PJ,"No idea, but probably the taste of engineering.
"
4,20,106,Robin,"It's locked?
"
4,20,107,PJ,"Visitors must register for the key.
"
4,20,108,Robin,"Listen, PJ. And I want you to think seriously before answering. You tell me I can not go to the bathroom with me?
"
4,20,109,PJ,"I tell you that you must ask permission to use the toilet in my premises.
"
4,20,110,Robin,"Why does it excite me?
"
4,20,111,Ted,"There's billions of guys on Earth. Why do you sleep with him?
"
4,20,112,Robin,"When I leave the job, it is 5:30 am. Got an idea of guys I meet?
"
4,20,113,Man,"I distribute the newspaper, it's dirty but someone has to do. Do not worry, I wash them before you fiddle with the parties.
"
4,20,114,Man,"I live with my mom. In the evening they watch TV in bed.It's called ""The club hugs.""
"
4,20,115,Robin,"So, you get up very early to discuss the European market? How is it?
"
4,20,116,Man,"Look, we'll do it or not?
"
4,20,117,Ted,"First, I know Simulates-man, this is a good match.Second, it must stop! If you distract PJ, you lose productivity.
"
4,20,118,Robin,"What productivity? You did not call a single customer.
"
4,20,119,Ted,"Once launched the website, printed brochures, and the choice of games at the business seminar, I will call.
"
4,20,120,Robin,"Seminar?
"
4,20,121,PJ,"Mr. Mosby and I are going camping on the roof.
"
4,20,122,Barney,"Sports-man. I heard people talking about your club.
"
4,20,123,Marshall,"It's a bit harder than I thought. Registration fees, transaction charges penalty, I... keeps a lot of money.
"
4,20,124,Grub-man,"Good job, Sport-man. That's last week.
"
4,20,125,Marshall,"60, 80, 100. $ 18 000 in cash. It's nothing. I'll bring it home and put them in a safe place. (Marshall is in the street) OK, walk down the street with money in his pocket. Not touch the money. It's so obvious. Be natural. The baby looks at me.Babies can smell money. It is known! I carry a lot of money!
"
4,20,126,Marshall,"Really, dude, I know not how long I'll keep.
"
4,20,127,Barney,"Last week you were a waste that nobody was looking.Now you're Sports-man.
"
4,20,128,Marshall,"A waste?
"
4,20,129,Barney,"Last week!
"
4,20,130,Marshall,"This is Ted Mosby Mosbius Designs. How is the home office?
"
4,20,131,Ted,"Okay, until Robin sleeps with my assistant.
"
4,20,132,Robin,"This is our apartment. You let a cake on the counter, Mama's going to offer a slice.
"
4,20,133,Barney,"I've told you, commits a pretty assistant with whom you can sleep instead of hiring an assistant with whom Robin sleeps. Of course he'll sleep with her. It is the coolest on the planet. I am off topic! You're an idiot! This is my message!You're an idiot! An angry person, that's not enough! Marshall with me!
"
4,20,134,Marshall,"Dude, why are you so upset that Ted does not sleep with the people he hires?
"
4,20,135,Barney,"Because it hurts!
"
4,20,136,Marshall,"How so?
"
4,20,137,Barney,"It hurts because I love... when Ted... layer with women. I am a very devoted friend! Lily is the only one I can talk. Tell him to talk to me.
"
4,20,138,Marshall,"I'll try, but no warranty. She is still shocked by this joke. This joke. It tore our group, which turns the people I love against the other. Frankly, I would... I would like this joke is never entered our lives.
"
4,20,139,Barney,"It's funny anyway, right?
"
4,20,140,Marshall,"It's very funny.
"
4,20,141,Ted,"Good news, PJ. The brochures just arrived. Great choice for coverage. I like that instead of one of my creations, you to choose that.
"
4,20,142,PJ,"You know what? I had to send the wrong photo.
"
4,20,143,Ted,"You think so? Listen to PJ, the website is still not done.You're not even come to the seminar... In fact, I saw a shooting star... and you're late every day. Sorry, PJ. I must be concentrated. You're fired.
"
4,20,144,PJ,"You can not fire me...
"
4,20,145,Ted,"You're fired.
"
4,20,146,PJ,"Well! (He takes his phone) Hi, baby, I've just been fired.Yes, I'll wait with you. (He settles on the couch and turn on the TV) The Wheel of Fortune.
"
4,20,147,PJ,"I like having all this time to spend with you book. I'll kiss you there... And there... And here and there. And...
"
4,20,148,Robin,"One more.
"
4,20,149,Ted,"Stop.
"
4,20,150,PJ,"I'm going to the toilet. I'll miss you.
"
4,20,151,Robin,"I'll miss you too.
"
4,20,152,Ted,"You've already tired of him.
"
4,20,153,Robin,"It is driving me crazy. When PJ was working, he was sexy. The keeper of the key toilet. A sexy guy that says when you can go to the bathroom or not? It's the dream.
"
4,20,154,Ted,"""It's the dream""? The dream? As mentioned by Martin Luther King?
"
4,20,155,Robin,"I have to stop, right? I know not break.
"
4,20,156,PJ,"I still have to go, but I could no longer stay away from you.
"
4,20,157,Robin,"Listen... Dude, I know.
"
4,20,158,PJ,"What?
"
4,20,159,Robin,"Yes, it's just... It's not really... that, you know?
"
4,20,160,PJ,"It's on what?
"
4,20,161,Robin,"I feel it.
"
4,20,162,PJ,"Do you not feel anything?
"
4,20,163,Robin,"But friends and others.
"
4,20,164,Ted,"My God, this is the worst break.
"
4,20,165,PJ,"You're breaking up with me?
"
4,20,166,Robin,"If this is what you want, I totally understand.
"
4,20,167,Toy-man,"You do not use this short-stop that the Mariners have discussed. I must have.
"
4,20,168,Barney,"You see, Sports-man. People adore you.
"
4,20,169,Marshall,"I can be more Sports-man. I'm going crazy! I keep receiving text messages, emails and calls in the middle of the night. Sometimes I even think that I follow.
"
4,20,170,Douglas,"Hi, dude. We need you to do this exchange, I can prepare my team. You are really tight, is it not?
"
4,20,171,Marshall,"Seriously, it's over.
"
4,20,172,Douglas,"I stop?
"
4,20,173,Marshall,"No.
"
4,20,174,Ted (2030),"With the breakdown of Robin and PJ, I was free to change the personnel office.
"
4,20,175,PJ,"Welcome Mosbius Designs.
"
4,20,176,Robin,"Are you kidding?
"
4,20,177,Ted (2030),"Now that PJ came back to work...
"
4,20,178,Ted,"Are you kidding?
"
4,20,179,Marshall,"Apparently, Robin and PJ are together again.
"
4,20,180,Barney,"You're kidding!
"
4,20,181,Marshall,"How are you?
"
4,20,182,Barney,"As Lily not speaking to me, I must tell you something.And it's not easy to say, OK? I... wait... 'm... wait... love...wait... of... wait... a... wait... some... wait...
"
4,20,183,Marshall,"I know you're in love with Robin.
"
4,20,184,Barney,"What?
"
4,20,185,Marshall,"Lily told me.
"
4,20,186,Barney,"She told you? Great. I guess you marrez my back all this time.
"
4,20,187,Marshall,"Actually, oddly, we both think you're meant for each other.
"
4,20,188,Barney,"Really?
"
4,20,189,Marshall,"It even tries to sit on the same side for you to sit side by side.
"
4,20,190,Barney,"Really? This is so cute. But let's be clear. I do not like it, OK? It's just that... I miss when she is not there. I think about her all the time, I guess one day we will run towards each other in slow motion and I wear a suede jacket.
"
4,20,191,Marshall,"Tell her how you feel?
"
4,20,192,Barney,"No. Perhaps. Ever. I know not. Listen... I just need to get rid of that idiot PJ. If Lily was there, she would know how to get rid of him.
"
4,20,193,Marshall,"I can perhaps help you.
"
4,20,194,Barney,"You're not Lily. Lily is a diabolical puppet master, the subtle situations to achieve its ends. This is evil incarnate. You have the right. Cling to it.
"
4,20,195,Ted (2030),"Meanwhile, I thank you without fight against Robin and PJ continued.
"
4,20,196,Ted,"I was going to do my walk with wisdom. Want to go?
"
4,20,197,Robin,"I took the key to the toilet without asking. Are you gonna do?
"
4,20,198,PJ,"Listen... you're great. But I chose another job. This is for you. Robin, I hope this letter will offer a conclusion. You will really miss.
"
4,20,199,Chow-Man,"Manny Ramirez is not exchange against two replacements!
"
4,20,200,Toy-man,"If you put your veto, I am going!
"
4,20,201,PJ,"I'll find something.
"
4,20,202,Barney,"Hire the kid as his assistant. He does all the work and you're still Sports-man. Evil incarnate, Eriksen. Evil incarnate.
"
4,20,203,Robin,"Are you okay?
"
4,20,204,Ted,"And if I did not think the books?
"
4,20,205,Robin,"Sorry?
"
4,20,206,Ted,"There is a history of architecture on a famous architect who designed the library. She was perfect. But every year, sinking a few inches into the ground. Obviously, the building was condemned. He forgot to take into account the weight of books. This box... it's just me. If I ever thought not to books?
"
4,20,207,Robin,"No one goes to the library, so you do not care of this type. And you must pick up the phone and call customers.
"
4,20,208,Ted,"The more I delayed the launch of my box, the more it can remain a dream and not something that I screwed up. It's like if I quit before it began.
"
4,20,209,Robin,"You wanna talk drop? I described as the perfect guy ""funny, intelligent, passionate, ambitious."" And apparently, I just... ""In my apartment."" You thought that you would have understood, now?
"
4,20,210,Ted,"Are you kidding? At 30, I had to have an insolent success, being married to the perfect woman, maybe a kid on the way. Instead, I'm just a guy sitting in his apartment, which is a competition look with his phone. And who loses.
"
4,20,211,Robin,"You can do it.
"
4,20,212,Ted,"Hello, Ted Mosby Mosbius Designs. I learn about your design needs, present or future.
"
4,20,213,Robin,"It looks good.
"
4,20,214,Ted,"I looked confident?
"
4,20,215,Robin,"Now known as a real customer.
"
4,20,216,Ted,"Great.
"
4,20,217,Marshall,"Hey, Chow-man!
"
4,20,218,Barney,"Hey, Toy-man!
"
4,20,219,Marshall,"Who's this guy?
"
4,20,220,Barney,"He is not here. I think we should leave.
"
4,20,221,Marshall,"Really?
"
4,20,222,Barney,"It's happened before.
"
4,8,1,Ted (2030),"Children at the end of 2008, your Aunt Robin was unemployed and a little adrift, so his friendship with Lily was more important than ever.
"
4,8,2,Robin,"So, it seems that Marshall has to work late on Friday.You know what that means, party girls.
"
4,8,3,Lily,"Well, a teacher at my school, Jillian, a birthday. What?
"
4,8,4,Robin,"It's just that... I have never heard of this before Jillian, and suddenly, it's your best friend. You do not stop talking about her.
"
4,8,5,Lily,"Do not be jealous. We hang out together all the time.
"
4,8,6,Robin,"Yeah, but Marshall is still there. There was not much time to talk, just us two.
"
4,8,7,Lily,"This is false.
"
4,8,8,Robin,"This is where the story gets really good. So it goes...
"
4,8,9,Marshall,"Hi.
"
4,8,10,Robin,".. place. And then this... guy talking about this thing with the stuff of which I spoke the other day about this place.Well, anyway... it happened.
"
4,8,11,Marshall,"My God. You and the guy the mayor's office did it to the UN under the office of Ambassador of Zaire? Cool.
"
4,8,12,Robin,"I wish we had time for girls. I love Marshall, but I am not free to express myself.
"
4,8,13,Lily,"Come with me and Jillian, then.
"
4,8,14,Robin,"OK, but I want to stay too late because... (Marshall and Ted joined them at the table) Do you remember... this thing last month after going there? You know who said it was going, but she gave me tips.
"
4,8,15,Marshall,"You always mycoses?
"
4,8,16,Barney,"I want to take this moment.
"
4,8,17,Marshall,"Which one?
"
4,8,18,Barney,"The last time you and I are just competing for the title of best friend Ted.
"
4,8,19,Ted,"Marshall is my best friend.
"
4,8,20,Barney,"Exactly. Draw. But it's all about to change. Is it correct that you are an architect?
"
4,8,21,Ted,"My best friend does not, but still.
"
4,8,22,Barney,"You draw what now?
"
4,8,23,Ted,"Well, you renovate the library Nouillorc.
"
4,8,24,Robin,"That's great!
"
4,8,25,Ted,"No, not the New York Public Library. This is the library Nouillorc, in Dakota. Their books are in two parts: fishing and not fishing.
"
4,8,26,Barney,"I think you'll love what's happened at work.
"
4,8,27,Bilson,"While corruption has destabilized the regime and killed most of the royal family, it helped to relax banking regulation in Rangoon. Good for us. Last order of the meeting it was decided to continue on the project's new headquarters in the city of Goliath National Bank.
"
4,8,28,Ted,"Who's going to draw?
"
4,8,29,Barney,"That was my first question.
"
4,8,30,Barney,"Who's going to draw?
"
4,8,31,Bilson,"We approached a company. This Swedish architectural collective called Sven.
"
4,8,32,Ted,"Sven?
"
4,8,33,Ted (2030),"Sven was this swedish architecture collective revered for their bold, innovative designs. I hated them.
"
4,8,34,Ted,"I hate them. Swedish architecture collective.
"
4,8,35,Robin,"No one.
"
4,8,36,Lily,"Pretentious.
"
4,8,37,Ted,"""It is not a company. It is a collective. ""
"
4,8,38,Barney,"I know. ""We're Swedish. It's so cool with our baguettes and our Eiffel Tower. ""
"
4,8,39,Marshall,"Sweden, this is not France. You know that?
"
4,8,40,Barney,"It's France. No matter, I told Bilson...
"
4,8,41,Barney,"Bislon, saving your...
"
4,8,42,Barney,"No, I get up, and I told Bilson...
"
4,8,43,Barney,"Bislon, saving your...
"
4,8,44,Barney,"Music. Imagine a patriotic music.
"
4,8,45,Barney,"Bilson, with all due respect... it would be terrible if a job that would suit American architects was relevant to a band of French. Where is our patriotism? Love of country? Our love of all that...
"
4,8,46,Bilson,"Listen, Stinson, no one hates all the other countries of the world than me, but you have arguments?
"
4,8,47,Barney,"Yes. I know a great American architect who would be perfect. Ted Mosby.
"
4,8,48,Barney,"All you have to do is come and offer your drawing, I take care of the Board, the project is yours.
"
4,8,49,Ted,"You realize what a hero I'd be if I brought this project to my box?
"
4,8,50,Barney,"It's not the best. We three, we'll work together.
"
4,8,51,Marshall,"Ted will come to call.
"
4,8,52,Barney,"Yes, totally.
"
4,8,53,Ted,"What is it?
"
4,8,54,Barney,"It works like this: one of us goes into the office the other and said...
"
4,8,55,Barney,"Marshall, the teleconference begins soon.
"
4,8,56,Marshall,"Sorry, I gotta go.
"
4,8,57,Barney,"And then you go up on the roof... and drink beer.
"
4,8,58,Marshall,"It's great. Drinking at work.
"
4,8,59,Barney,"Basically, it is of ""Mad Men.""
"
4,8,60,Marshall,"Yes! There is too much ""Mad Men""!
"
4,8,61,Barney,"I'll spank a secretary.
"
4,8,62,Marshall,"That's exactly what they would do in this series.
"
4,8,63,Barney,"What series?
"
4,8,64,Barney,"And then you throw the bodies of cans at pigeons.
"
4,8,65,Marshall,"I do not do that.
"
4,8,66,Ted,"I love to do that.
"
4,8,67,Barney,"I will realize your dream.
"
4,8,68,Ted,"Seriously, Barney, from what I've lived with Stella, I have this opportunity... it touches me.
"
4,8,69,Ted (2030),"It was true. You see, children, when I became an architect, I had a dream... contribute to building a panorama of New York. I wanted to point one of these buildings and say, ""See that? That right there? This is mine. ""This job was the opportunity to realize that.
"
4,8,70,Robin,"Your friend has a birthday here? She has what, 19?
"
4,8,71,Lily,"No. Believe me, it's not his style. She must not know what kind of place this is.
"
4,8,72,Jillian,"We're here, my little p *** sexy! We just get served!
"
4,8,73,All,"Wooo!
"
4,8,74,Lily,"Oh, my God. At school, she is so calm and normal. I thought it was not... a Woo.
"
4,8,75,Ted (2030),"What is Woo? Let me explain. Woo is a kind of a young woman, who, like the cuckoo and the nightingale, takes its name from its singular it produces. Also, a Woo can be triggered in different ways. On one particular song on the jukebox...
"
4,8,76,Jillian,"My God, this song is my story too.
"
4,8,77,All,"Wooo!
"
4,8,78,Ted (2030),".. to a cheap shooter. On a ride on a mechanical bull... up, everything and anything.
"
4,8,79,Jillian,"Oh my God, I was afraid of not having fed the cat, then I remembered that I had done.
"
4,8,80,All,"Wooo!
"
4,8,81,Lily,"I swear, at school, Jillian is not so Woo.
"
4,8,82,Robin,"It was not like a Woo. Perhaps it is that holidays like Mardi Gras and the day of the year. Maybe this is a cyclical Woo.
"
4,8,83,Ted,"Okay, be cool with me. This is a first draft.
"
4,8,84,Barney,"Ted, it's incredible. Detail. Shadows. The liveliness of the lines. This is exactly what Princess Leia would look like, topless.
"
4,8,85,Ted,"My way of saying thank you. Okay, you wanna see my designs for the building?
"
4,8,86,Barney,"No, that's fine.
"
4,8,87,Marshall,"Listen to this. Lily sent me a text message. It was at this bar, The Giddy Ups with full of Woos.
"
4,8,88,Jillian,"My God, girls, my breast just out of my top bar. And no! I took it out for a drink blackjack!
"
4,8,89,All,"Wooo!
"
4,8,90,Robin,"So, Jillian, it seems that when you not flash the bartenders, you are mistress of CE1. How is it?
"
4,8,91,Jillian,"If rewarding. I dunno if you know the RIE method, but it derives from the philosophy of progressive education Steiner founded the Waldorf school, which is... Oh my God, I love this song! Come on bitches, let's dance!
"
4,8,92,All,"Wooo!
"
4,8,93,Jillian,"You too, my ****** s.
"
4,8,94,Lily,"No thank you... drag ignorant.
"
4,8,95,Barney,"Lily Aldrin, little secretive. For years, I say that our gang needs a Woo, and thou hast hid me in a whole herd.
"
4,8,96,Lily,"You do not need a Woo. Nobody needs it.
"
4,8,97,Barney,"Attention Lily. The world badly needs the Woos. If there were not Woos, there would not Girls Gone Wild, no bachelor party girl, no pool bar in Las Vegas... all the things you hold dear would not exist.
"
4,8,98,Lily,"None of this stuff...
"
4,8,99,Barney,"Industry shooters memories would collapse. Just like the glitter body and that of Hummer limos. The mini cowboy hats would be worn by the little cowboys. And when ""Brown Eyed Girl"" happen on a jukebox, you do not hear... that silence. And ""Brown Eyed Girl."" But who would Woo, Lily?Who would woo? Would you? You'd... Woo?
"
4,8,100,Jillian,"Who wants to name my tits?
"
4,8,101,All,"Wooo!
"
4,8,102,Barney,"Well you'll excuse me, I have a date with Bataille and Fontaine.
"
4,8,103,Ted (2030),"The weeks that followed, I immersed myself in work. It was great to be on a project I really wanted to heart.Finally, the morning of the presentation arrived.
"
4,8,104,Ted,"And we think this design will radiate timeless power and stability of the Goliath National Bank. Thank you, gentlemen.
"
4,8,105,Ted (2030),"I came out pretty confident about my chances.That evening I met Barney.
"
4,8,106,Ted,"Hey, Barney! Give me the good news.
"
4,8,107,Barney,"You did not have.
"
4,8,108,Ted,"What?
"
4,8,109,Barney,"The Board... Sven decided to choose.
"
4,8,110,Woman (in a limo),"Wooo!
"
4,8,111,Ted,"I can not believe I had not. I thought I had hit the nail. Why did they choose Sven?
"
4,8,112,Barney,"I've done everything to change their minds. But they did not budge. I'm sorry.
"
4,8,113,Ted,"It's really bad. After the way the last few months have passed... I guess I'd need more than I thought.
"
4,8,114,Marshall,"You want to go to the current GNB building and just... I dunno, just a little pee on it?
"
4,8,115,Ted,"I think I need it.
"
4,8,116,Barney,"Finish Your Beer. Fill the machine.
"
4,8,117,Robin,"It's been what?
"
4,8,118,Lily,"Ted did not get the job. But this is not the biggest disappointment of the day.
"
4,8,119,Robin,"What?
"
4,8,120,Lily,"You were seen to Woo.
"
4,8,121,Robin,"Given that, do Woo?
"
4,8,122,Lily,"You who did Woo?
"
4,8,123,Robin,"I have not done Woo.
"
4,8,124,Lily,"Oh, yes.
"
4,8,125,Robin,"That's not true.
"
4,8,126,Lily,"Your nose is growing. You've become best friends with Jillian now?
"
4,8,127,Robin,"It's just... You're married, I'm still single. Whenever I'm with you, I'm usually the 3rd wheel. Sometimes it's nice to go out with other singles and doing stuff you do not.
"
4,8,128,Lily,"Like what?
"
4,8,129,Robin,"As to Woo, Lily. As to Woo.
"
4,8,130,Lily,"I can Woo.
"
4,8,131,Robin,"That's not true.
"
4,8,132,Lily,"But if.
"
4,8,133,Robin,"It's not you, that.
"
4,8,134,Marshall,"Bilson? I just wanna say, I know that you chose Sven, but... Ted Mosby is extremely talented, and... he would have made a hell of a job.
"
4,8,135,Bilson,"Yes. I voted for him.
"
4,8,136,Barney,"It's okay. All withdrawals at ATMs are free.
"
4,8,137,Marshall,"Teleconference. Now.
"
4,8,138,Marshall,"You wanna tell me something?
"
4,8,139,Barney,"Good grief. I told Heather to put everything back as it was on your desk.
"
4,8,140,Marshall,"Bilson told me he wanted to give the job to Ted.What has happened?
"
4,8,141,Barney,"Okay.
"
4,8,142,Ted,".. will radiate power and stability of the Goliath National Bank. Thank you, gentlemen.
"
4,8,143,Barney,"So?
"
4,8,144,Bilson,"It was great. I like it.
"
4,8,145,Barney,"It looks like we had our man. I not think there need to see...
"
4,8,146,Man,"I'm Sven Jorgensen. With me, there's Pilsen and Sven Sven Johanssen, and it is... Sven! You are the Goliath National Bank. You are at the forefront. You are new and fresh.Women want to be with you, men want to hurt you, but the fool who dares challenge you will be crushed! Your home office will show the world these facts. And one more thing... Do not look now! (It shows a dinosaur) Who is Barney Stinson, the head of the Research Committee?
"
4,8,147,Barney,"Oh, my God. It's me!
"
4,8,148,Sven,"You, Barney Stinson, are a man of power and virility.Your office will be here in the head of Tyrannosaurus.
"
4,8,149,Barney,"I've never known so far, but I've always wanted.
"
4,8,150,Sven,"On your desktop rosewood Honduras, there is this button.
"
4,8,151,Barney,"What does this button?
"
4,8,152,Sven,"Press! Press for the glory!
"
4,8,153,Barney,"It's building the coolest of the universe. It could not be more awesome.
"
4,8,154,Sven,"There is a striptease club in the letter ""N"".
"
4,8,155,Marshall,"What is your problem? This is the big break of Ted!You have betrayed to work in the brain of a Tyrannosaurus, which, incidentally, if you knew the dinosaurs is very, very small.
"
4,8,156,Barney,"It's not my office. The building was well Ted. That of Sven was better. And I will not let the fact that I am the best friend of Ted influence business.
"
4,8,157,Marshall,"You have not chosen one of Sven because he was better. You wanted an office dinosaur.
"
4,8,158,Barney,"It's a lie! I chose it because it... He breathes fire, Marshall.
"
4,8,159,Marshall,"""Fire Marshall"".
"
4,8,160,Barney,"I have not even paid attention.
"
4,8,161,Marshall,"How could you do that to Ted after all that happened with Stella? You are an egoist.
"
4,8,162,Barney,"I never made a career choice by selfishness. I am a professional. Go. Spend a good day, drunk, and throw the bodies of the pigeons.
"
4,8,163,Marshall,"No. For two reasons. A, pigeons are smarter than you think. They are resentful. And two, it's our last conference call, Mr. Stinson. There are repercussions to ride a friend.
"
4,8,164,Barney,"Like what?
"
4,8,165,Marshall,"Because, that.
"
4,8,166,Jillian,"My God, girls. Yesterday, we collected $ 10 000 for my charity that fights illiteracy children. It's a real problem.
"
4,8,167,Robin,"Someone won a trip buttocks until the first dance floor of the canyon of spanking!
"
4,8,168,All,"Wooo!
"
4,8,169,Lily,"Wooo!
"
